 NT G1 G2 G3 sum
LOC441869 0.00037643360677305673 0.0005587332406431754 0.0006951182051236943 0.000691777237757443 0.002322062290297369
MEG3 0.0002946559535253254 0.000589584451819148 0.0005650413241571887 0.000872569329341653 0.002321851058843315
UBE2H 0.0004533938560485547 0.00022105021486998924 0.000766395243364727 0.0008801043425078192 0.00232094365679109
MIER2 0.00044520560271828246 0.0006922652072237396 0.0006236889290719791 0.0005595321035608908 0.002320691842574892
RAP2B 0.0005846816143537853 0.0005512958957959942 0.0007674495339419628 0.0004172129602296474 0.0023206400043213897
AGFG2 0.0004514570094293822 0.00028016708179308625 0.0008810003236740269 0.0007009884405168607 0.002313612855413356
MALL 0.0003705990511696059 0.0008489434294507586 0.0005728412883260698 0.0005205796851271962 0.0023129634540736306
SSB 0.0003231521569784741 0.0005706232137772883 0.0008429403089467889 0.0005670042632064427 0.002303719942908994
RNMT 0.0005299844550686998 0.0002988093768488781 0.000815177144695681 0.000658937469062999 0.002302908445676258
LOXL4 0.0007676417022877359 0.0004126285150592893 0.0005233008599216134 0.0005971100393245014 0.0023006811165931403
CNIH4 0.0005919021296964993 0.00037912946826199057 0.0007431280364849272 0.0005849928212021306 0.0022991524556455474
MEOX2 0.000443279238240084 0.0004562770839301328 0.0008397628050487835 0.0005587617356038452 0.0022980808628228454
PSMB8 0.0008089913427572588 0.0003374556081455612 0.0005055249645013373 0.0006418257748914951 0.0022937976902956524
MXD3 0.0005001111484002537 0.0003882774458181592 0.0006843671094171785 0.0007184636800884311 0.0022912193837240228
CDX2 0.0004656756916015706 0.0004803967184601475 0.0005954981979245678 0.0007493136087033384 0.002290884216689624
OSBPL2 0.00036448665108945386 0.00042862743854143526 0.0008011556687578809 0.0006919294694650678 0.002286199227853838
RGS12 0.0005344871825687686 0.0004136783710162885 0.0007628968944200561 0.000574445511180285 0.002285507959185398
PIK3C2B 0.0005615155759913134 0.0006310767058557941 0.00047252718494317675 0.000614166346338583 0.002279285813128867
CORO1C 0.0004952657591674018 0.0005999610642096339 0.0005923071327641708 0.000588891172981613 0.0022764251291228195
CDCA5 0.0004889808835803245 0.0003707715419873673 0.0006897838248028198 0.0007241288859718919 0.0022736651363424037
LYPD3 0.00031327472090185427 0.0003548903011693414 0.0006437143228844951 0.0009567882278302227 0.0022686675727859136
LOC344595 0.0004941226898861015 0.0004334477353902309 0.000836322571718249 0.0004990546248017844 0.0022629476217963657
PKNOX2 0.0005533648024658391 0.00033842514351361316 0.0006705765715086722 0.0007004143356042638 0.0022627808530923882
DAXX 0.00027370398671095825 0.0007078672760297547 0.0004417146672521776 0.0008392610116264886 0.0022625469416193795
C19orf50 0.0004686146190360854 0.0005183418832661643 0.0005898108309803456 0.000679513638463729 0.0022562809717463243
LEAP2 0.000326167679806848 0.0007767117995265483 0.0004936537690548937 0.0006561499054298741 0.002252683153818164
MIR1975 0.0003483411741139644 0.0005310602861456903 0.0007595259847159509 0.0006113747349834323 0.0022503021799590377
MAS1L 0.00046841030724509693 0.00041069587825233185 0.0006262110861084357 0.0007429799757819233 0.002248297247387788
SNHG9 0.0007070248505011982 0.00031168852303415187 0.0006703877473491295 0.0005573077701000859 0.0022464088909845657
ZNF248 0.0005539798035693361 0.00038419975291765167 0.0005948710632724412 0.0007124322598621828 0.0022454828796216117
XPNPEP1 0.00046287972520111956 0.0007562610043734497 0.0005019484018120837 0.0005225769700421529 0.002243666101428806
SLC2A14 0.00038425170918561546 0.0004552094049305095 0.0006677126538883302 0.0007337398709892054 0.0022409136389936607
HSF2 0.00044631903780472233 0.0005920512912015589 0.0006202298263653912 0.0005822294335550918 0.0022408295889267643
AHNAK 0.0005905341164385437 0.0003961122609981776 0.0006055104473281175 0.0006478602548445891 0.002240017079609428
C4orf41 0.00030474414378444704 0.0006349414075833037 0.0008034469602645915 0.0004959055288397607 0.0022390380404721027
RNF141 0.0004104703049303049 0.0003772188070661104 0.0006983227188053352 0.0007525786259153164 0.002238590456717067
AKTIP 0.0005477315357312438 0.0005937321493389617 0.0005346318182870563 0.0005620066241975614 0.002238102127554823
C21orf56 0.0003651569057574647 0.0005688439836127581 0.0007171610316139186 0.0005780486030583148 0.0022292105240424563
ATP5O 0.00029033978594656664 0.0004168561689270265 0.0008272333103393377 0.0006943144374705213 0.0022287437026834523
SMAD6 0.0005054722819041515 0.00046172366312079475 0.0008030865305962964 0.00045297094199494377 0.0022232534176161865
C6orf59 0.00047516202176160137 0.0006179513673847449 0.00035829769510285417 0.0007714279001356388 0.0022228389843848393
SLC27A3 0.00039034196607127636 0.0008436768628688385 0.00034095413217470226 0.000647429100487234 0.002222402061602051
ACTL6A 0.0005407763611064918 0.0005260122109113681 0.00034325909000142087 0.0008109261865625718 0.0022209738485818526
CRHR2 0.0004941436131744846 0.00032335683463030406 0.0008386049384068745 0.0005632562247712585 0.002219361610982922
SLC47A2 0.0003604629654843714 0.0005058007484964918 0.0009287784783136854 0.00042144326244656586 0.0022164854547411144
SNORD46 0.000492437530581383 0.00041529105999189343 0.0007462996166900271 0.0005611017792438247 0.0022151299865071283
PITPNM2 0.0005347940343842532 0.0003883698518660383 0.000705268775120102 0.0005859648802815917 0.002214397541651985
ACTR3C 0.0006535712733577687 0.00028255098645160883 0.000549647675229592 0.0007279697319123781 0.0022137396669513476
FLAD1 0.00030743950724706283 0.0003562133392075211 0.0005686886652795625 0.0009591531203960609 0.002191494632130207
MIR641 0.00045885616567628584 0.0003434876233224083 0.0007784039848783976 0.0006089982094866542 0.002189745983363746
HMGCR 0.00035344087889013504 0.0002911318011327117 0.0007470215591113922 0.0007968968606205226 0.0021884910997547616
LOC285796 0.0005452972641001397 0.00037597422189276176 0.0007934214507859862 0.00047318265841882824 0.002187875595197716
LRP5L 0.0003947757161198726 0.000714820046953912 0.0006606604383188471 0.0004172048475197717 0.0021874610489124036
RFWD2 0.0005734020613348201 0.00041106695561304374 0.0006268177569875865 0.0005761172733074402 0.0021874040472428906
RAB9P1 0.0003358062165196335 0.00029515585540241347 0.0007812835187734401 0.000773998149810535 0.002186243740506022
KIAA0528 0.0005301231668048014 0.00036367019583648236 0.0006400328864155936 0.0006517730270528394 0.0021855992761097166
SFRS16 0.0003772355917420336 0.0005103487130256807 0.0007162290108754805 0.0005814151016313465 0.0021852284172745413
KCNQ1OT1 0.0005035464751189597 0.00034044898208387053 0.0005034326743796643 0.0008364224364311144 0.0021838505680136086
WDR87 0.0005170333052261403 0.0004241888349813874 0.0006702029517224942 0.0005715908974110943 0.002183015989341116
ALDH9A1 0.0004909563679508579 0.0006275733792010743 0.0005646711043555503 0.0004987781874100425 0.002181979038917525
HOXC4 0.0002442923439859248 0.0002509841124929053 0.0009500762286020448 0.0007351531719422376 0.0021805058570231123
NOMO2 0.0005846232241937318 0.0004651936808746036 0.0007010814178574625 0.0004284202600307385 0.0021793185829565363
CLDN19 0.000384580665845095 0.0006706717463473802 0.0006338341031971962 0.0004890750481804277 0.002178161563570099
EVX1 0.00042224529185407484 0.0004192888336416678 0.0006010846413859492 0.0007347791789239817 0.0021773979458056736
AKNA 0.0004157281940147967 0.0004706999092174816 0.0006889050459698016 0.0006012340512477419 0.0021765672004498216
ABHD12B 0.0004192750070962705 0.00047848240190419305 0.0005103092345446306 0.0007660022325806601 0.0021740688761257543
DNAJC16 0.00032783969117257167 0.0005245180353280128 0.000739251086711632 0.000579760042416147 0.0021713688556283636
DLG2 0.00025041306826227143 0.0003890241528453636 0.0004884035830981362 0.0010434550219571806 0.0021712958261629516
APOL3 0.0004251136394409549 0.0004591970243203299 0.000377530859247603 0.0009051504753179052 0.002166991998326793
PCBP2 0.0003292627748438542 0.0005781532296868158 0.0007689136990606092 0.0004889886436505832 0.0021653183472418623
RDBP 0.0005388886753762523 0.0003929933564887834 0.0006498519788567773 0.0005830639696585045 0.0021647979803803173
ADD1 0.00047245618572355964 0.000505153934568997 0.0007145944045898759 0.00047064087914971736 0.00216284540403215
C16orf88 0.0005273006925849199 0.0005004960870253472 0.0005478595966957973 0.0005758474743141588 0.002151503850620223
EZH2 0.0008128985714868295 0.00045491629225756806 0.0005118364315928135 0.00037034113185364806 0.002149992427190859
GPER 0.0005480633084135082 0.0004504620062484822 0.0005918025844484675 0.0005543537933908491 0.002144681692501307
MIR492 0.00041696777778513314 0.0005823760807912713 0.0006211195608675695 0.0005235484024420091 0.002144011821885983
CENPF 0.0003128083374122852 0.00041676682806522387 0.00030898712948952895 0.0011049511811559599 0.002143513476122998
GUCY1B2 0.0005702893766781553 0.0005735919314447896 0.0005806382017289866 0.0004157396765923473 0.0021402591864442787
LMO3 0.00046332686897341744 0.00027158704676713113 0.0007821770643726085 0.0006211338537709329 0.0021382248338840896
PIK3R3 0.0005102522828362325 0.00029627580979888835 0.0006367441073368062 0.0006924955310913698 0.002135767731063297
MRPS23 0.0006711788989059995 0.0004668263299690598 0.0004781824502225926 0.0005169307263031924 0.0021331184054008442
CSRP1 0.0006378971778335062 0.0005195159437272535 0.0004491938683734229 0.00052278258395237 0.0021293895738865526
ARPC4 0.0006127902901818186 0.000332592955097654 0.0006603304819776617 0.0005230099326008973 0.0021287236598580314
MYST4 0.00033104745308272586 0.00046436579975558424 0.0006449807872117182 0.0006878360228745662 0.0021282300629245944
ZNF181 0.00041905458270304746 0.00042120456362395605 0.0006080960680956914 0.0006782709814659648 0.00212662619588866
CAPNS1 0.0005656474680574394 0.0003518201979781508 0.0007279431466603158 0.00047844596340310304 0.002123856776099009
RNF215 0.0004766805316129429 0.00031167867497575386 0.000539357385280058 0.000795353681576913 0.002123070273445668
CBY3 0.00040946092841165555 0.0005305732829954982 0.0006549072485027478 0.0005211050482280914 0.0021160465081379934
TRIM61 0.0006231188654625564 0.00036877124286097324 0.0005169270074353425 0.0006068158217587093 0.0021156329375175815
VASH2 0.00034889946318129297 0.0002426616499762538 0.00077318236892213 0.000749803637893232 0.002114547119972909
JDP2 0.00044477932069094566 0.0003735221198112301 0.0008346728072564783 0.00046065728396701934 0.0021136315317256734
C6orf48 0.0006359083464285962 0.0004251937584882068 0.000365110655585661 0.0006853995278425501 0.0021116122883450142
HRAS 0.0006932042889350178 0.00026434321269842035 0.0006368960661820212 0.0005168904738570339 0.002111334041672493
TCL6 0.00047103393249934704 0.00031945735497252326 0.0008502337615921334 0.00046973530804239415 0.002110460357106398
B4GALT5 0.0004134289712121966 0.00034294251744694174 0.0008082341326850184 0.0005454919232090287 0.0021100975445531855
HIST2H2BF 0.0003236954016734206 0.0004122881745888526 0.0006890798932615005 0.0006849837183235548 0.0021100471878473283
HDAC4 0.0005138865510310186 0.0005038766045042208 0.0004068153298305963 0.0006853857788943083 0.002109964264260144
PDRG1 0.00020849929221938146 0.00030836377437873803 0.0006867987313168702 0.0009042268209656026 0.002107888618880592
PRR14 0.0003861699018457558 0.00035552541102988394 0.0005851330186106347 0.0007793969369434487 0.0021062252684297235
TECPR1 0.0003247977098785425 0.0004504466964968271 0.0007084270557362824 0.0006220600110071063 0.002105731473118758
GPR116 0.0004656124443983715 0.0003200714182021247 0.0004836333439204324 0.000836384436822387 0.002105701643343316
SNORA1 0.0006266836860685821 0.0002782775912593342 0.0006251451814776553 0.0005752427205672975 0.002105349179372869
ZNF367 0.0005402031107828486 0.0003235784329068738 0.00045426589491380997 0.0007870556353160888 0.002105103073919621
ZCCHC17 0.0005067739332009023 0.00035623772055544303 0.0006809455503406632 0.0005599648942527275 0.0021039220983497357
PHF1 0.00030498263916680203 0.0005919915077361885 0.0006898740902807311 0.0005098910613955417 0.002096739298579263
FLOT1 0.0003935526908426117 0.000449067123324068 0.000673325075402177 0.0005791301177547641 0.002095075007323621
XRCC5 0.0005225299292615302 0.0003790583850677326 0.0007917856330185924 0.0004016285008574106 0.0020950024482052658
TSTA3 0.00039865427962890886 0.0004221263501883574 0.0007598873024651827 0.0005091208530377202 0.002089788785320169
TSTD1 0.00035451763394557555 0.0003099376318147592 0.0008123883479358472 0.0006086096857838847 0.0020854532994800667
GRHL2 0.0005817190085170548 0.00036075913325736667 0.0006453676419463867 0.0004962470212858472 0.002084092805006655
STAU1 0.0006013560053293767 0.00024685536271341684 0.0006664588197795694 0.000567772387846583 0.002082442575668946
ACAT2 0.0006328012280513267 0.000444687930069046 0.0006405988301184432 0.0003638330884606896 0.0020819210766995057
RPL7L1 0.0005044543758418253 0.0005107985849591909 0.0007661671309863145 0.00030032801016735805 0.002081748101954689
HNRNPF 0.0005147330900642983 0.00030100805636630514 0.0005708392424714681 0.0006944823004363452 0.002081062689338417
SNORD94 0.0005627391703515766 0.0005120055465718875 0.0006067956064545737 0.00039571374563596623 0.002077254069014004
CYB5R2 0.0003492575114792646 0.00045441651866241165 0.0003782130019089387 0.0008948905244783511 0.0020767775565289663
TRNT1 0.00022851413077068093 0.0004229443124652159 0.0006866113911649921 0.0007360594759646033 0.002074129310365492
GNRH2 0.00043165894550445855 0.00038766194185548567 0.0005203008551329221 0.000734367048613888 0.0020739887911067545
CEBPD 0.0003953558704177431 0.0005528560945956162 0.0005997088825608419 0.0005252554856111231 0.0020731763331853243
DCK 0.00041255321900840453 0.000510180647986327 0.0004998278462901778 0.0006491701476788094 0.0020717318609637186
C2orf65 0.000447540156983524 0.00041071783246666397 0.0005816938795706942 0.000627420621009343 0.002067372490030225
CCDC144NL 0.00043206319695751367 0.0006090911612720733 0.0005782812927255486 0.0004479175687471574 0.002067353219702293
BAT2 0.000714576319046661 0.000288847800625196 0.0005782612007116814 0.0004838404830963241 0.0020655258034798624
AKAP8 0.00043506571988603945 0.00034983462448709814 0.0006833964756443964 0.0005937043626331505 0.0020620011826506844
C8orf38 0.0003201576211236009 0.0002663399402529873 0.0006785054904703951 0.0007945912533051377 0.002059594305152121
C22orf24 0.0006863988109711162 0.00029155554996265233 0.0006023433698481833 0.0004765352971489672 0.002056833027930919
UGGT1 0.0005563661285946633 0.0004058475783283253 0.0005735611027129777 0.000518671340275254 0.0020544461499112203
NCRNA00114 0.0005481957815696263 0.0004152800792552266 0.0006105080009205122 0.0004745556035857648 0.00204853946533113
ST6GALNAC1 0.000434250710745978 0.00030700497449520306 0.0008319196015936755 0.00046924817634475875 0.002042423463179615
C2orf84 0.0003589776180776795 0.0006275203600198422 0.000604095013394784 0.00045178155822657803 0.0020423745497188837
ANKRD11 0.00040205857028447086 0.0005438902422435273 0.000726183078379857 0.0003697577349715276 0.002041889625879383
ASB2 0.00045109028154763765 0.0004407053053613358 0.0005905871201911498 0.0005536068656931153 0.0020359895727932384
SNORD30 0.00030254900658741675 0.0003931960492993783 0.0007065581701485377 0.000629380994952075 0.0020316842209874074
VAMP4 0.0005708591955248213 0.0004536925893850285 0.0005200579828608743 0.000481191418377674 0.002025801186148398
DNTTIP2 0.0005602597558697763 0.0003785013452362975 0.0005946317517239865 0.0004919375491778763 0.0020253304020079366
STX3 0.00036399333105920355 0.0005455146631677393 0.0006744576593527058 0.000440610617960119 0.002024576271539768
BRP44L 0.00043995747190001883 0.0006689848703401891 0.0005057616508904838 0.00040820842109413533 0.002022912414224827
ZNF302 0.000504468462502292 0.0006364276704201404 0.00043066271637096955 0.00045128399288173264 0.0020228428421751347
PTCH1 0.00035468732243326467 0.00032267941449945394 0.0005933917400025074 0.0007505842007976305 0.0020213426777328566
RG9MTD2 0.0005508378550891831 0.0001648046731192274 0.0007276965057056809 0.00057785880336367 0.0020211978372777616
RCAN3 0.00028370274642705573 0.000556013132779317 0.0005918074954591683 0.0005873434405801665 0.0020188668152457076
NOD1 0.0003769278484904241 0.0004574216886259138 0.0006714186485262561 0.0005113934685494882 0.0020171616541920824
SLC25A46 0.0005731308018060834 0.0002643687880024499 0.00040325330800140217 0.0007747300479478723 0.002015482945757808
MAPRE1 0.00047781544091518146 0.00032415154048844903 0.0005000030438070222 0.0007131375105998636 0.002015107535810516
PHTF1 0.00037784731916238673 0.0005435140427105229 0.0005505313475017718 0.0005400675687957714 0.0020119602781704525
ICK 0.0003289785494673513 0.0005178958080337472 0.0005980295091746642 0.0005663457276693267 0.0020112495943450893
CDC42EP1 0.00041484170235349887 0.0004321552023794177 0.0005768523465637221 0.000580203346056809 0.0020040525973534476
P2RX6P 0.00040858326572018616 0.00033132658247544326 0.0007942587576450595 0.00046923070443496485 0.0020033993102756536
CHI3L2 0.0004281024370485679 0.0007708643037228731 0.00040753047878085743 0.0003950865860014777 0.002001583805553776
POLE 0.00024180549178749334 0.00045278773081663357 0.0007016768160273009 0.0006043622836400474 0.002000632322271475
FSD1 0.0004045285676150596 0.000535703104749435 0.0004767155449722747 0.0005797696414058539 0.001996716858742623
SRPR 0.0003587377586232115 0.00034527423170376345 0.0006457022007029717 0.0006445293297021735 0.0019942435207321203
ELMO1 0.00037827136235562035 0.00030805642067602225 0.0005704650783061583 0.0007368677678613919 0.0019936606291991927
PDSS1 0.00040307978669891183 0.0005398480497136854 0.0005504696598164873 0.0004971080420127259 0.0019905055382418105
TBXAS1 0.00036029557617636606 0.0006313535432917652 0.0005637473262268486 0.0004337507730575959 0.0019891472187525757
PACSIN3 0.0002720616220223608 0.0006898563861252331 0.000621981234851649 0.0004028678346970376 0.0019867670776962804
C20orf29 0.0005655281047710775 0.0004197223620296458 0.0006165228122367802 0.0003835609008053184 0.001985334179842822
GDF1 0.00046777295042267137 0.00026536569191751275 0.0005957427869053952 0.0006539820528090878 0.001982863482054667
NR2C1 0.0004177502357019103 0.0004321760474623123 0.0006540858155612445 0.0004754910184138752 0.001979503117139342
ATP6V1H 0.00047837441591952267 0.00028038312830538285 0.0007087017696998871 0.0005104827526183594 0.001977942066543152
ANKRD39 0.0005095243334770167 0.00033701112732091316 0.0007871926390170012 0.0003422691753378642 0.0019759972751527952
LRRC37B 0.0004138900851923183 0.00048730397170688896 0.000432731408740179 0.0006413347509658965 0.0019752602166052827
RRBP1 0.00031909471717425473 0.00030919301965553055 0.000884774212082397 0.0004582270819654544 0.0019712890308776366
DZIP1L 0.00041827065763257133 0.0004469245155378201 0.00046654144919210507 0.0006341396657306535 0.00196587628809315
DUSP13 0.00044572430700468246 0.00031250916816090045 0.0006462444575791336 0.0005595414148057618 0.001964019347550478
C14orf133 0.0003777035727041157 0.000356625201148301 0.0008024192976979407 0.00042724908003047437 0.0019639971515808315
SLC22A2 0.0005409404194361117 0.00023418052015055903 0.00058926169941077 0.0005966268465630383 0.0019610094855604786
CYP51A1 0.0008594687747615021 0.0002903708456282269 0.00030603002808859297 0.0004992669932261523 0.001955136641704474
RALGAPB 0.0004518383844958304 0.000332133493320382 0.0005277209696330314 0.0006429781561480783 0.001954671003597322
LASP1 0.0003150254218625161 0.00027039362355283877 0.0008425198984021601 0.0005256126720182463 0.0019535516158357613
MC4R 0.0004173607645203351 0.00035710479344708604 0.0005980409094400406 0.0005803684537359528 0.0019528749211434146
ASXL2 0.0004965739590619729 0.00038564959070845324 0.0003893483663281119 0.0006780788853049963 0.0019496508014035345
LOH12CR1 0.00029233952806017043 0.0006358272153235834 0.0005446624095498716 0.0004736338227465275 0.001946462975680153
TXNRD3IT1 0.0004723082033147053 0.00037075895885493957 0.0005464605178539907 0.000556209257335107 0.0019457369373587427
DYSFIP1 0.0005727717479641507 0.00028419334607748716 0.000618907546643429 0.00046723092409529525 0.001943103564780362
DUSP6 0.0005106863129198183 0.00029407269972069576 0.00047099589571476434 0.0006666658696161186 0.001942420777971397
NSA2 0.00030866166231206235 0.0002842161055251139 0.000739529935503451 0.0006097122005866267 0.0019421199039272542
PRDM8 0.00030310551183496435 0.0004853118650026359 0.0005635753619228619 0.0005894983717972162 0.0019414911105576783
PAK6 0.00044058022825404803 0.0003845511503849751 0.00039384525667112406 0.0007222396860728172 0.0019412163213829645
CLDND1 0.0005502093861054459 0.00017673475986605477 0.0006161790631543914 0.0005978395835083432 0.0019409627926342352
SDHAF1 0.0003245516834131381 0.00032888625162953136 0.0005523620625314074 0.0007345301865441526 0.0019403301841182294
TRIM4 0.0004792848919722502 0.000346641864650614 0.0005540234092145091 0.0005598853450718842 0.0019398355109092576
LTBP1 0.0004418959108801698 0.0002989334903105112 0.0006557625599071333 0.0005425868771415856 0.0019391788382393997
ZNF227 0.00029863403797153373 0.00036914901481761994 0.00043011455513595825 0.0008409268598985038 0.0019388244678236156
ANAPC11 0.0004109701193844314 0.00037321814099331054 0.0005292506586402192 0.0006247723340545012 0.0019382112530724623
TRIAP1 0.00042395076580466407 0.0002811916284014702 0.0005088823071003832 0.0007230943035206154 0.0019371190048271328
ZNF397OS 0.0004976306318025239 0.0002963767649762423 0.00048777048459981416 0.0006511681671618879 0.0019329460485404681
CTBP2 0.0003388532330880442 0.0005176804107575315 0.0005643147150660715 0.0005086729594845402 0.0019295213183961873
SLC6A6 0.0005338542973026581 0.0003813529642987967 0.0005487603486595011 0.0004650028354256472 0.0019289704456866032
C7orf70 0.000241611246927244 0.00040463007191046706 0.0007304989120673875 0.0005475006425627834 0.001924240873467882
C20orf11 0.00036199900101480033 0.0004051960026942391 0.0006924895324521449 0.00046445183554897056 0.0019241363717101547
SLC26A6 0.0003007482292058374 0.0003880006318672309 0.0008528110847207525 0.0003816171125939898 0.0019231770583878107
NEIL2 0.0005874519709543957 0.0003504009134386168 0.0004962972427397263 0.00048733443104074646 0.001921484558173485
COPS3 0.0004780458533169692 0.00046599197622961485 0.0005783328416661494 0.000397187746359253 0.0019195584175719863
CALU 0.00028430689287818796 0.0004324353540710741 0.0005957508092936553 0.0006069191651014236 0.001919412221344341
FAM82A2 0.00041704350665503094 0.00030510657082300174 0.0005453981250344044 0.0006506736010979856 0.0019182218036104225
SAP30L 0.00046106349727154 0.0005170357010490949 0.00047562957423716925 0.00046432084009789197 0.0019180496126556962
ZNF295 0.000285603645278001 0.00035649912638475594 0.0005951246449259005 0.0006782721409042301 0.0019154995574928876
GALT 0.0004464991982847157 0.0005818221727240379 0.0004093306755721085 0.0004767072291050003 0.0019143592756858626
AURKB 0.0006819480141714012 0.0003843719117655688 0.00040922772948689793 0.0004349333177868453 0.001910480973210713
EPHB4 0.0003820674367694993 0.0004355682257678855 0.0005696275548737468 0.0005216016969851148 0.0019088649143962466
ZSCAN12L1 0.0004916954613235119 0.0004320373814849417 0.0002845485720403847 0.0007003048306405786 0.0019085862454894169
CDK13 0.00035783145766145135 0.0005229149451448158 0.0006325038148445978 0.00039273315986739654 0.0019059833775182616
HIST2H2BA 0.0004332828864282141 0.00016837486734266256 0.0007137557750283865 0.0005903425036037202 0.0019057560324029833
SIK1 0.00041433963865075105 0.000639465078620027 0.0004482627297064286 0.000402661349870526 0.0019047287968477328
ARHGDIA 0.00040278131619633133 0.0003784921624810358 0.0005095334916869278 0.0006127489256659497 0.0019035558960302445
NCRNA00120 0.00037068218148446363 0.00030455854757582303 0.0006889776650143609 0.0005384637151492503 0.0019026821092238979
TANC1 0.0003508958827794737 0.0002832776032180324 0.0007390549438061084 0.0005285979209978425 0.001901826350801457
SGPL1 0.000359936559804924 0.00038345287266703407 0.0006541946206949885 0.0005042319207519807 0.0019018159739189273
LOC284749 0.0004515871304832368 0.000316402299274809 0.0005904261875649145 0.000542394115765338 0.0019008097330882982
LOC282997 0.0004279776603122676 0.00040087377779837486 0.0005112790037152496 0.0005606070313147911 0.001900737473140683
HIST1H2BH 0.0003544194399775367 0.000457372796567261 0.0004856741907224243 0.0006007161204589755 0.0018981825477261975
SPOCD1 0.0002800774279557921 0.0005259011565597343 0.0006783490947990106 0.0004134133085241331 0.0018977409878386702
PDE2A 0.0003776567680153382 0.00025048704298580077 0.0007020493202150762 0.0005669007813521763 0.0018970939125683914
LAG3 0.00046613527681815597 0.0002449181748774244 0.00029773415605459965 0.0008879903107797584 0.0018967779185299384
L3MBTL 0.00017967757645537678 0.0003632424715388407 0.0005195879908455247 0.0008324735922506562 0.0018949816310903983
ORC2L 0.0003398923731882021 0.0004109812398685289 0.0005974986448249658 0.0005459227673276054 0.0018942950252093024
SIN3A 0.00042159446455065295 0.00040835744909896964 0.0005032123300961932 0.0005599882695304837 0.0018931525132762994
CHMP4C 0.00031006043589225477 0.000494233394143023 0.0004926799826721984 0.0005956026665886368 0.0018925764792961128
MIR611 0.0004176160077856074 0.00039227070140099974 0.00042780555776581657 0.0006537925146766349 0.0018914847816290585
CREM 0.0003834471639244947 0.0005368335919350304 0.0003984248839975587 0.0005716692167934072 0.0018903748566504912
MIR191 0.0002724032718731663 0.000670397691640395 0.00043010051663379 0.0005134385449655442 0.0018863400251128955
BLCAP 0.0003363216023136895 0.00043235004290014163 0.00048194297157201497 0.0006355383519445468 0.0018861529687303929
RNF138 0.0003981343378758613 0.000454210424889226 0.0006009227725662632 0.0004320756363146498 0.0018853431716460002
LOC100128640 0.000556389894121067 0.000280559513027134 0.0006880354796453278 0.00035733586903419787 0.0018823207558277266
SNORA34 0.00024366279946092458 0.0004812131639818851 0.0005440149718545433 0.0006120408712508199 0.0018809318065481728
MIR654 0.0005283733704040665 0.00022833090117311918 0.0005437020132714706 0.0005801435243146805 0.001880549809163337
PISD 0.0004854015333401039 0.00032228938790923497 0.0004508051163927166 0.000622006398223446 0.0018805024358655015
PPP4C 0.0005116899624555249 0.00030964205116501266 0.0005359337626261254 0.0005225529632782381 0.001879818739524901
C17orf85 0.0004241607511462948 0.0005722322005073761 0.00035887245660700876 0.0005228033132769031 0.0018780687215375828
DAZAP1 0.0003682431164174395 0.00028796262359920825 0.0006437303849990918 0.0005773309901985445 0.001877267115214284
CALCOCO2 0.0005047996996541533 0.00040514070369371556 0.00044716565985357723 0.0005189555918811843 0.0018760616550826305
GALK1 0.0003351700202173818 0.0005097037003175657 0.0004843946071755081 0.000546229145881546 0.0018754974735920014
NUDCD3 0.00040430561248147747 0.00028290333998033207 0.0004209913889959784 0.0007667671783638101 0.001874967519821598
WDFY3 0.00030013143250906917 0.00039308554623266825 0.0006054892386370127 0.0005758928445427378 0.001874599061921488
RHOT2 0.00045403642017337244 0.0004381399194781318 0.0003876118298190183 0.0005935313422265897 0.0018733195116971122
ORC4L 0.0004139237610181688 0.0002467862955457417 0.0005352771714047428 0.000675785550663745 0.0018717727786323984
SNX27 0.00038046438192596954 0.00039043367993931864 0.00042581540439476113 0.0006736142854454463 0.0018703277517054956
TMEM214 0.00038016815945503865 0.0003488041901020357 0.0004836608380769794 0.000656438866611038 0.0018690720542450918
ZC3H14 0.0002120759633114098 0.0007379533216987316 0.0004875892137134491 0.0004313440523179451 0.0018689625510415356
C16orf57 0.0005139084684305833 0.00047591918585425223 0.0004582664414829218 0.0004203947781830257 0.001868488873950783
EFHA1 0.00022403754270799918 0.00024312877359680086 0.0007014469562267116 0.0006992681693871819 0.0018678814419186935
HNRNPUL2 0.00028552699439071943 0.00041820018899254663 0.0006770894088086113 0.0004839431886197362 0.0018647597808116134
CEBPG 0.0005513569480414221 0.0003476098485546388 0.0005204385272464319 0.0004447768863575379 0.0018641822102000306
C12orf51 0.00039585813154705094 0.0005839876231833678 0.0003551976667637661 0.0005284873364674782 0.001863530757961663
ZNF385B 0.0004867103001133088 0.0002586566402950516 0.0004962240004430243 0.000621697850150153 0.0018632887910015375
C8G 0.00048112426560625984 0.0004433428656988443 0.0005532769015540968 0.0003841461301608079 0.001861890163020009
KLHDC2 0.0003511161777855979 0.00024514315605557094 0.0007143299642506705 0.0005493580439360308 0.0018599473420278703
UAP1 0.00018114080659423752 0.000851865903955195 0.0004356634056516758 0.0003879642122854115 0.00185663432848652
FAM84B 0.00041057664581049564 0.0004057913021601114 0.00041010295101030205 0.0006299704803830687 0.0018564413793639779
NOLC1 0.00036748992530336234 0.0002625072802079746 0.0006378428264199968 0.0005865894404227647 0.0018544294723540982
PLEKHB2 0.0002621895708054919 0.00047290041448842975 0.000460942847320257 0.0006581670136808593 0.001854199846295038
