 NT G1 G2 G3 sum
SLN 0.003227786842301137 0.002006958691744292 0.0011751861616202844 0.0006384778529416362 0.007048409548607349
MOGS 0.0005466717433883427 0.003384567279598479 0.0021017214566292877 0.0008216451229192036 0.006854605602535313
LOC728927 0.0024593898617105885 0.002049568103308543 0.0012157685805243802 0.0009405420678212251 0.006665268613364737
GPER 0.0008062872897304505 0.003168069024898202 0.0009123991516452101 0.001596131388526981 0.006482886854800843
FLJ40504 0.0031066143889226412 0.0018873117635940882 0.0008921440035001398 0.0005497781215198433 0.0064358482775367125
ZSCAN18 0.002773285532910196 0.0007075635820157654 0.0010584951917940455 0.001770707880260897 0.006310052186980904
PAIP2 0.002729854815762582 0.0006455824188055105 0.0013075408575915375 0.0016041483529982005 0.00628712644515783
MYO15A 0.000616090168161607 0.002904725000926821 0.0009853959199296381 0.0017510546172754455 0.006257265706293512
ANG 0.0022809943192872097 0.0010324584691966008 0.0008281020435605471 0.0021080474976380896 0.006249602329682447
SLC41A3 0.0023343897125447086 0.0022277595001086578 0.0008864842741729415 0.0007883870896862932 0.006237020576512601
WDR4 0.00014252707795088832 0.002902506866273482 0.0012348458527566089 0.0018357274891618474 0.006115607286142827
MUC13 0.00039996058703856114 0.00241758538154918 0.000990757891033461 0.0022878514874314785 0.006096155347052681
C9orf41 0.00047212271777595635 0.0029494043164023436 0.001321545663711505 0.0012145086970962462 0.005957581394986051
C20orf29 0.0016728757171707077 0.002735657016893424 0.0008113726408467152 0.0006899357444242388 0.005909841119335086
CDKL2 0.002670970561475414 0.0005494599618893171 0.001750980526325495 0.0009261392642096369 0.005897550313899863
NSUN4 0.001890132972152352 0.0007929689238686668 0.0006102186865359412 0.002587778343034021 0.005881098925590981
TCL6 0.002414342687566826 0.0017437727106570805 0.0010472761800694851 0.0006612941286096312 0.005866685706903023
MEF2C 0.0027289336649944872 0.0015182245483227655 0.0011752289740296431 0.00043675070718168004 0.005859137894528576
CCL28 0.0025509177404769547 0.0009291593873713641 0.0006794979228459151 0.001508631212299717 0.005668206262993951
SNORA1 0.0026776087642656834 0.0007170662912755857 0.0009234517621995706 0.0012201168412334438 0.005538243658974283
KCNE4 0.0018015668494625104 0.0019538421321811427 0.0008157108058796603 0.000908706286620305 0.0054798260741436185
BMP4 0.0025475179404069255 0.0007439150095722685 0.0006848188645807483 0.001457912953226127 0.005434164767786069
LIME1 0.0002485211988754421 0.002411254323184274 0.0009877574549812796 0.0017167828792137793 0.005364315856254774
FHL3 0.00048246987065021205 0.0018076482826212738 0.0006260298451045562 0.0023899865956129715 0.005306134593989014
CSRP1 0.00255632894494449 0.0006764246411850472 0.0009694757785499424 0.0010871304634651926 0.005289359828144672
TRAF2 0.002292021844317644 0.000548010897353165 0.0008068366691989929 0.001590957440887318 0.005237826851757121
LAG3 0.0004167323405755025 0.0018356457314843044 0.0006244612001167539 0.002332298549981982 0.005209137822158543
DSCR6 0.0022245467810789676 0.0005090594462552719 0.0010995957314418976 0.0012368188712068423 0.00507002082998298
DNTTIP2 0.00017039209119595192 0.0022835917360640155 0.0008362127413894581 0.0017735326374077188 0.005063729206057145
DET1 0.0005909937510440133 0.0024416514145400455 0.0007896782942388486 0.0011904021737779058 0.005012725633600813
FAM194B 0.0020786565200398904 0.001696490665979218 0.0006943067646764451 0.00046932977012761163 0.0049387837208231655
WDR26 0.001477801970358412 0.0022934814638608633 0.00044299823955020303 0.0007188171010673124 0.0049330987748367906
KCNQ1 0.0021077528343406214 0.0007775425272902799 0.0005656303512403037 0.0013180939068387055 0.004769019619709911
TFEB 0.002311170447087257 0.0008693455154198656 0.0007126075922360812 0.0008406297684903294 0.004733753323233533
ZNF366 0.0017489833706172426 0.0016818835312343336 0.0006389382740269332 0.0006009099739521109 0.004670715149830621
GPD1L 0.0017198512424399701 0.0008184899550715607 0.0012891672406768315 0.0007869489222990404 0.004614457360487403
STK40 0.001845606473688903 0.0005243114336867854 0.0010538917457962788 0.00105991864704775 0.004483728300219717
CCDC144NL 0.0019892078628476603 0.0013397090997223566 0.0007741656969127279 0.0003525668077823231 0.0044556494672650685
LOXL4 0.0020214909408238974 0.0008365138381329632 0.0005987585958237181 0.0008787425912360279 0.004335505966016607
NAPSB 0.002074309795146917 0.0009306194845742077 0.0005784323618360891 0.0007463236781164166 0.00432968531967363
MIR654 0.0018741667967708182 0.0014466901565938534 0.0006455812934512675 0.0003415885850772964 0.004308026831893236
OR8B4 0.0016720202476260284 0.0013334818344943335 0.0007410472732508279 0.0005498764320491805 0.004296425787420371
