 NT G1 G2 G3 sum
MIR1975 0.00044000327980072123 0.0003019632372877779 0.0009179003904492564 0.0005791036161039798 0.0022389705236417353
NQO2 0.00048377984831775935 0.00041313450718875845 0.000699166161886111 0.0006419698036577398 0.0022380503210503687
LOC284798 0.0003055522527970095 0.00022595619623956114 0.0006763076470334157 0.001026284597703985 0.0022341006937739716
ANKRD23 0.00045572978268124196 0.00022023677614048487 0.0006995328800102526 0.0008529070726866084 0.002228406511518588
RPL18AP3 0.0005121187176748275 0.00026896566341706485 0.0005603897428016321 0.0008862173111293878 0.002227691435022912
LARP4 0.00047196841040167344 0.00046132403646970377 0.0006776376559304183 0.0006142344434008514 0.002225164546202647
MIR1178 0.00047819842365234307 0.00042506971960781515 0.0005138029943572257 0.0008026602164863505 0.002219731354103734
SMPD4 0.00044376849348287065 0.00017371633106210734 0.0005410999385483149 0.0010529340650592244 0.002211518828152517
LOC100128640 0.0005700471460737192 0.0004417334448538959 0.000522527293375872 0.0006744338678629058 0.0022087417521663927
GPNMB 0.000642358226058128 0.0005639693644718909 0.00042239729007468967 0.0005771899322609378 0.0022059148128656465
C15orf51 0.0006148777658760403 0.0005224756723875751 0.000394576061979356 0.0006657713988631223 0.0021977008991060937
MUC13 0.00034117464730925743 0.000943099448796179 0.0003680006426444754 0.0005431361734554725 0.002195410912205384
NOLC1 0.0005049476883986853 0.0006604383633259652 0.0005845535282154397 0.0004444039752764456 0.002194343555216536
DAAM1 0.00034357502239669 0.00040263081958656383 0.0007190426070276129 0.0007152351212062381 0.002180483570217105
PRDM8 0.00043030142979594255 0.0006751706298841457 0.0006730543802972196 0.00039938097526970523 0.002177907415247013
APOL3 0.0003698723373342878 0.0007058383527885042 0.0004279521165535171 0.0006720307115649387 0.002175693518241248
PPP2R5A 0.0004878983252585794 0.00048690432588430893 0.00048061213407332313 0.0007197866154633022 0.0021752014006795137
RBAK 0.0005739551393826313 0.0007656218183241875 0.0005235857696248696 0.00030875102157132124 0.002171913748903009
PHF1 0.00039296187765476884 0.0005916670999127119 0.0007466438974608403 0.0004380774334878288 0.0021693503085161497
RPN1 0.0005909554175571964 0.0005503341605825174 0.0005419993646454112 0.00048382994337564645 0.0021671188861607715
GPER 0.0006091185849899266 0.0006248898431432851 0.0005186075202169037 0.0004142463026818497 0.002166862251031965
GALT 0.0005491573899561372 0.0007991662437792339 0.0004969999271752849 0.0003185097809645855 0.0021638333418752416
SSB 0.0006176260343588788 0.0004974378727611328 0.0005098397483132991 0.0005344174811549353 0.002159321136588246
MEG8 0.0005971542530682418 0.0003520482680453367 0.0007005724130420604 0.0005081479311361452 0.002157922865291784
RAB9P1 0.0005460176720326649 0.0005546725027911427 0.0005840219800324589 0.00046699963986430597 0.0021517117947205725
TMEM51 0.00030194804352394 0.0005920519076712357 0.0005264274669999642 0.0007308421243263232 0.002151269542521463
AKNA 0.0002767565301995404 0.0004299893604301999 0.0007367760805152185 0.0007055186143550613 0.00214904058550002
BCCIP 0.0005359160412187708 0.00048469232163555787 0.0005722484290126611 0.0005544673104863471 0.002147324102353337
LY6G5C 0.0005350289082694846 0.00047617860236391554 0.0005958170547539694 0.0005401831091687506 0.00214720767455612
JDP2 0.0007726449983103003 0.00043173787770720126 0.0006221738882004802 0.0003182352337470977 0.0021447919979650796
BCL6B 0.0005603910196005661 0.0004068171017480006 0.0005831379372469784 0.0005932531609284787 0.002143599219524024
PKMYT1 0.0004008133024186736 0.0005221855319709997 0.00047276880539537933 0.00074579635061165 0.0021415639903967026
PPP3R1 0.000755437965967178 0.0002852948835806911 0.0005325142119869285 0.0005672378605445829 0.0021404849220793805
DEGS1 0.0003449194296658479 0.000418841365221317 0.0008197924402215557 0.0005512505434500308 0.002134803778558751
FSD1 0.0005279601463500977 0.000581265663168479 0.00047495207371610804 0.0005472160125989277 0.0021313938958336122
CORO1C 0.0004187653475869604 0.00040709785122300835 0.0008514296645751451 0.00045078479043854944 0.002128077653823663
SLC44A5 0.00042440486252231027 0.00025281606159726906 0.00057395288144775 0.0008737773566541894 0.0021249511622215187
ZCCHC3 0.00030955478443692923 0.0003804025833102923 0.0006368109629250543 0.0007953147936400624 0.0021220831243123385
ELMO1 0.0006048430216483497 0.00023810544572496953 0.0008270558134921509 0.00045015324888737437 0.002120157529752844
ANG 0.0005956699354897137 0.0003514595247702026 0.00020340927223413892 0.0009673209871360914 0.002117859719630147
ST6GALNAC1 0.0006564814985979259 0.0003638713070276173 0.00044012406370982454 0.0006503398060771826 0.0021108166754125503
SMAD6 0.00035047700097469274 0.0004954177504075394 0.0008028960728542888 0.0004602687939794027 0.0021090596182159237
NCRNA00114 0.0005124203765873524 0.000280640529532233 0.0006115633588793913 0.0006947904644274449 0.0020994147294264216
CDX2 0.0004292772742395806 0.0008479510190530042 0.00037132623291691476 0.00044395365630188835 0.002092508182511388
FAM186A 0.0007978890749021956 0.00046974880052895235 0.0003053829862514546 0.0005169508462763734 0.0020899717079589757
ADIPOR1 0.000666814468807766 0.00046140443768798097 0.0005079211494828076 0.00045038451733789736 0.002086524573316452
RUNDC2A 0.000792365148201336 0.00041339149214024976 0.00041427245065219794 0.0004650771976943274 0.0020851062886881114
PDZD8 0.0005974018984727797 0.00043486745168380925 0.0004754665046303558 0.0005755274539511945 0.0020832633087381393
ATP6V1H 0.0005271659510850869 0.0004141968551085828 0.0006389586944990417 0.0005016263983580972 0.0020819478990508084
BIN1 0.0005318344184718385 0.00043938045483463253 0.0005638472287287079 0.0005454622543810857 0.0020805243564162644
