 G2 G3 sum
HDAC11 0.0015221469633607762 0.001522146963360729 0.003044293926721505
RAP1GAP 0.0015207273551218255 0.0015207273551218132 0.003041454710243639
GLOD4 0.0015202759873462167 0.0015202759873462874 0.003040551974692504
SIRT1 0.0015168250345300742 0.0015168250345299673 0.0030336500690600413
PLD1 0.0015163459018114407 0.0015163459018114258 0.0030326918036228667
FAM194B 0.0015153677426973495 0.00151536774269731 0.0030307354853946595
CDC42EP5 0.0015137229209741577 0.001513722920974123 0.0030274458419482808
OSBPL2 0.0015120032787533544 0.0015120032787533677 0.0030240065575067223
PAICS 0.0015117041430295689 0.001511704143029512 0.003023408286059081
CAPNS1 0.0015106754153539222 0.0015106754153539168 0.0030213508307078392
C1orf163 0.0015087722048928482 0.0015087722048928239 0.003017544409785672
EIF1 0.0015069813938435644 0.0015069813938435191 0.0030139627876870833
ZHX2 0.0015038637316192012 0.0015038637316191893 0.0030077274632383903
SOS1 0.0014997378064286382 0.00149973780642867 0.002999475612857308
DDR1 0.001495774908973276 0.0014957749089733676 0.0029915498179466436
MPPE1 0.0014947076748769615 0.0014947076748769174 0.002989415349753879
ARHGDIA 0.001493875144900795 0.001493875144900811 0.002987750289801606
BAT1 0.0014930592142328174 0.0014930592142328608 0.002986118428465678
SLC22A2 0.0014926190939829782 0.0014926190939829284 0.0029852381879659066
CDK13 0.001491850817297574 0.0014918508172975836 0.0029837016345951577
RPP38 0.0014901686517078828 0.00149016865170787 0.002980337303415753
CXXC5 0.0014900246868744273 0.0014900246868745374 0.0029800493737489647
RNMT 0.0014891286805936226 0.0014891286805935957 0.0029782573611872184
ENSA 0.0014890059112414333 0.0014890059112414203 0.0029780118224828536
TAS2R42 0.0014881993594354369 0.0014881993594353597 0.0029763987188707965
LOC731779 0.0014870330217185588 0.0014870330217185452 0.0029740660434371038
HMGXB3 0.0014869468008359735 0.0014869468008360043 0.002973893601671978
HIAT1 0.0014841065070404773 0.0014841065070405235 0.002968213014081001
C2orf84 0.00148171368719652 0.0014817136871965206 0.0029634273743930403
FAM153C 0.0014813285333160784 0.0014813285333161112 0.00296265706663219
RNF144A 0.0014783911512100162 0.0014783911512100322 0.0029567823024200485
FAM53B 0.00147769049653765 0.0014776904965376105 0.0029553809930752606
GGT1 0.0014722685712694446 0.0014722685712694591 0.002944537142538904
ZSCAN18 0.0014710397620036001 0.0014710397620036073 0.0029420795240072076
OSBPL11 0.0014694709990802353 0.0014694709990802403 0.0029389419981604758
MIR1178 0.001469300601257825 0.0014693006012577437 0.0029386012025155684
FHL3 0.0014681285234569936 0.001468128523457022 0.0029362570469140155
CFTR 0.0014679212503526267 0.001467921250352662 0.002935842500705289
ZNF354B 0.0014673188320499409 0.0014673188320499142 0.0029346376640998553
C1orf70 0.0014622494467165723 0.0014622494467165616 0.002924498893433134
NNT 0.001462092184244897 0.0014620921842448907 0.002924184368489788
SNORD58A 0.0014620158526231493 0.0014620158526230953 0.0029240317052462448
PIGT 0.0014614393785776847 0.0014614393785776464 0.002922878757155331
MIR191 0.0014591012566076082 0.0014591012566075921 0.0029182025132152003
TOPBP1 0.0014580759541962557 0.0014580759541962984 0.0029161519083925544
C2orf50 0.0014573106214505894 0.0014573106214505831 0.0029146212429011723
BIN1 0.0014559395392149473 0.0014559395392149594 0.0029118790784299067
L3MBTL 0.0014558589947302847 0.0014558589947302237 0.0029117179894605086
REST 0.0014550165614453635 0.0014550165614453958 0.0029100331228907594
LOC285796 0.0014549647316932709 0.0014549647316932698 0.0029099294633865404
DDX39 0.0014545667639828364 0.0014545667639828932 0.0029091335279657297
SAP30L 0.001452069976260796 0.0014520699762608459 0.002904139952521642
RNF141 0.0014506431221858157 0.0014506431221858473 0.002901286244371663
PRKACA 0.0014491800050765026 0.001449180005076462 0.0028983600101529644
STK35 0.001447508362851033 0.0014475083628510215 0.0028950167257020543
GTF3C1 0.0014461691616968033 0.0014461691616967614 0.002892338323393565
C7orf29 0.0014432313371504498 0.001443231337150371 0.002886462674300821
CLK2P 0.0014429487625505348 0.0014429487625505495 0.0028858975251010843
DDX17 0.0014408377515918662 0.0014408377515918167 0.002881675503183683
ALKBH3 0.0014396646437230911 0.0014396646437230855 0.0028793292874461766
CPNE2 0.0014347536599714106 0.0014347536599713313 0.002869507319942742
CBY3 0.0014302385725654342 0.0014302385725654516 0.0028604771451308858
HIC1 0.001430127766307238 0.0014301277663073054 0.0028602555326145435
NAT15 0.0014264802109644709 0.0014264802109646639 0.0028529604219291347
FAM91A1 0.001423395509836509 0.0014233955098365266 0.0028467910196730353
MAS1L 0.0014226245580995216 0.0014226245580995357 0.0028452491161990575
DYSFIP1 0.00141928460652225 0.0014192846065222795 0.0028385692130445295
TCL6 0.0014134922143235085 0.0014134922143235174 0.002826984428647026
C5orf13 0.0014119984909225175 0.0014119984909224728 0.0028239969818449904
FLT3LG 0.0014109697816636795 0.0014109697816636001 0.0028219395633272797
MYST4 0.0014104185293144097 0.0014104185293144405 0.00282083705862885
C7orf70 0.0014103008710455612 0.00141030087104567 0.002820601742091231
IER5L 0.0014094088412305136 0.0014094088412305219 0.0028188176824610355
THOC6 0.0014088270749160606 0.0014088270749159912 0.002817654149832052
CTBP2 0.001408301238247403 0.0014083012382473717 0.0028166024764947747
TRIAP1 0.0014076188099700856 0.0014076188099701502 0.002815237619940236
GAL3ST3 0.0014048238052483686 0.0014048238052483885 0.002809647610496757
CDK4 0.0014032253311069072 0.0014032253311068647 0.002806450662213772
KIAA0467 0.0014028785081855748 0.0014028785081856134 0.002805757016371188
FAM161A 0.0013996639232003937 0.0013996639232003462 0.00279932784640074
LEMD2 0.0013986576810827986 0.0013986576810827787 0.0027973153621655773
C6orf59 0.0013986409423340739 0.0013986409423340036 0.0027972818846680775
C8G 0.0013970445150518344 0.0013970445150517856 0.0027940890301036197
MYO15A 0.0013970246058242375 0.00139702460582418 0.0027940492116484174
BCL6B 0.0013956535105126594 0.001395653510512613 0.0027913070210252725
MMP7 0.0013951177453961508 0.0013951177453962506 0.0027902354907924014
KIFC1 0.0013946841222759296 0.0013946841222760224 0.002789368244551952
FSTL4 0.001391756978653903 0.001391756978653947 0.00278351395730785
DOLK 0.0013908101048575577 0.0013908101048577082 0.002781620209715266
KIAA1143 0.0013902247422035688 0.0013902247422035575 0.0027804494844071263
TRIM56 0.0013883804999685653 0.0013883804999686108 0.002776760999937176
COMT 0.0013880300353052968 0.0013880300353054423 0.002776060070610739
SHPRH 0.001386673798917318 0.0013866737989172992 0.0027733475978346175
MIR1977 0.0013835865455075402 0.0013835865455074968 0.002767173091015037
DPM3 0.0013830901159958913 0.0013830901159958867 0.0027661802319917782
ZNF790 0.0013818094906430172 0.0013818094906430298 0.002763618981286047
GPER 0.0013815532321945591 0.0013815532321945468 0.0027631064643891057
AKAP8 0.001381180316918589 0.0013811803169186353 0.002762360633837224
SLC22A18AS 0.0013809775657887306 0.0013809775657887715 0.0027619551315775023
PHF1 0.0013776179169763863 0.0013776179169763488 0.002755235833952735
NAALADL1 0.0013737077666409621 0.0013737077666409836 0.002747415533281946
PDRG1 0.0013698830043406757 0.0013698830043406176 0.0027397660086812933
FAM196A 0.0013696847640052052 0.001369684764005304 0.002739369528010509
FDPS 0.0013692869361472595 0.0013692869361473232 0.0027385738722945827
SLC41A3 0.0013692222291762095 0.0013692222291762767 0.002738444458352486
CREM 0.0013682640496245758 0.0013682640496245086 0.0027365280992490844
SMPD4 0.00136602380448238 0.0013660238044823302 0.0027320476089647103
HMBS 0.0013658575073854716 0.0013658575073856169 0.0027317150147710884
ABLIM3 0.0013657113338894785 0.0013657113338895056 0.002731422667778984
ANXA2 0.0013632269045050509 0.0013632269045049622 0.002726453809010013
ZNF322A 0.0013606868244786857 0.0013606868244787607 0.0027213736489574464
NELL2 0.0013576246842489322 0.0013576246842489522 0.0027152493684978844
HERC1 0.0013573269849514902 0.001357326984951451 0.002714653969902941
BCCIP 0.0013536142237018807 0.001353614223701854 0.0027072284474037346
WDR70 0.0013534313392482877 0.001353431339248287 0.002706862678496575
EFHA1 0.0013525073526088475 0.0013525073526088438 0.002705014705217691
RHBDF1 0.001352182597809855 0.0013521825978098324 0.0027043651956196874
DDB2 0.001350418730075938 0.001350418730075918 0.002700837460151856
NCRNA00114 0.001350278427953406 0.001350278427953389 0.002700556855906795
STARD6 0.001350229477070667 0.001350229477070646 0.002700458954141313
MIER2 0.0013501171831293798 0.001350117183129306 0.002700234366258686
LOC100132354 0.0013499703535119162 0.0013499703535117488 0.002699940707023665
SRP54 0.0013481077298594455 0.0013481077298594648 0.0026962154597189106
GRAPL 0.0013480933315848135 0.0013480933315848835 0.002696186663169697
RUNDC2A 0.0013480302338130222 0.0013480302338130517 0.002696060467626074
ARHGAP25 0.00134726529062989 0.0013472652906299017 0.0026945305812597917
LEAP2 0.001345586907378966 0.00134558690737896 0.002691173814757926
PISD 0.0013448724337132806 0.0013448724337131932 0.0026897448674264735
MGC57346 0.0013445119170935038 0.0013445119170934121 0.002689023834186916
ETFA 0.0013443405729891386 0.001344340572989202 0.0026886811459783406
RDBP 0.0013427316171693883 0.0013427316171694221 0.0026854632343388104
MIR627 0.001338365131671722 0.001338365131671642 0.002676730263343364
ANKRD11 0.0013373045036778625 0.0013373045036779282 0.002674609007355791
C1QTNF1 0.0013353403944803238 0.0013353403944803698 0.0026706807889606936
NACAP1 0.0013331642150949826 0.0013331642150950008 0.0026663284301899834
PKNOX2 0.0013319820202587595 0.0013319820202586934 0.0026639640405174527
TC2N 0.0013311952277295512 0.0013311952277295389 0.0026623904554590903
DHRS1 0.0013298928865528943 0.0013298928865529448 0.0026597857731058393
ZNF696 0.0013290902276721943 0.001329090227672247 0.0026581804553444414
TMEM104 0.0013274245487093078 0.0013274245487092506 0.0026548490974185584
AGFG2 0.0013264261856017058 0.0013264261856016572 0.002652852371203363
LGALS9C 0.001325600931293211 0.001325600931293237 0.002651201862586448
WDR38 0.00132464559114927 0.0013246455911493098 0.0026492911822985797
LITAF 0.0013219655055529368 0.0013219655055529092 0.002643931011105846
ECSCR 0.0013216961451437694 0.001321696145143777 0.0026433922902875462
POLE 0.0013201325716618816 0.0013201325716618493 0.0026402651433237306
PDIA6 0.0013197516125575703 0.0013197516125575417 0.002639503225115112
SIN3A 0.0013167612424919385 0.0013167612424919578 0.002633522484983896
PSMB8 0.0013163159274683788 0.0013163159274682565 0.0026326318549366352
XPNPEP1 0.0013157888506144526 0.0013157888506144743 0.002631577701228927
P2RX6P 0.0013157114481118163 0.001315711448111774 0.0026314228962235906
CALU 0.0013153746426075757 0.0013153746426076216 0.0026307492852151973
RILPL2 0.001312051419661816 0.0013120514196618058 0.0026241028393236216
EZH2 0.0013106560149954436 0.0013106560149954943 0.002621312029990938
RNF138 0.0013088007317636294 0.00130880073176357 0.0026176014635271995
TXNDC6 0.0013078271089460866 0.0013078271089460292 0.002615654217892116
PACSIN1 0.0013072694343804869 0.0013072694343805415 0.0026145388687610284
ACTR3C 0.0013068602571180057 0.0013068602571179228 0.0026137205142359285
HGFAC 0.0013064384059901207 0.001306438405990099 0.0026128768119802197
GBAP1 0.0013063880146194167 0.0013063880146195474 0.0026127760292389644
NCKAP1 0.0013046773293965577 0.0013046773293965376 0.002609354658793095
C2orf79 0.0013040389241431136 0.001304038924143107 0.0026080778482862207
MRPS18C 0.0013031415499644653 0.0013031415499644258 0.002606283099928891
KLK6 0.0013027220096639587 0.0013027220096638989 0.0026054440193278576
C17orf99 0.0013024865431279869 0.0013024865431278596 0.0026049730862558462
ASXL2 0.0013022962435691485 0.0013022962435691766 0.002604592487138325
KCNE4 0.0013007220476125019 0.0013007220476124357 0.002601444095224938
ANKRD23 0.0013000196554992698 0.0013000196554992377 0.0026000393109985075
SOX15 0.0012999402550901693 0.0012999402550901507 0.00259988051018032
SIK1 0.001299825404497091 0.001299825404497074 0.0025996508089941653
AP3D1 0.0012987900891506439 0.0012987900891508607 0.0025975801783015046
OPA3 0.001298045543424104 0.0012980455434241913 0.002596091086848295
ZNF738 0.0012964260845676413 0.0012964260845677073 0.0025928521691353486
C19orf50 0.0012945928583398274 0.001294592858339741 0.0025891857166795685
SLC27A3 0.0012944877622629919 0.001294487762262935 0.002588975524525927
MXD3 0.0012927105800422506 0.0012927105800422385 0.002585421160084489
LYPLA1 0.00129263981956751 0.0012926398195675045 0.0025852796391350142
CDC42EP1 0.0012922239920328984 0.0012922239920329472 0.0025844479840658454
RAB33B 0.0012919003605610622 0.0012919003605611561 0.002583800721122218
ATP2B4 0.001291154879401618 0.0012911548794015803 0.0025823097588031983
PTCH1 0.0012895923980878736 0.0012895923980879007 0.0025791847961757746
SOLH 0.001284950424854885 0.0012849504248549058 0.0025699008497097908
CDAN1 0.0012842374067389144 0.0012842374067389359 0.0025684748134778505
LPIN3 0.0012819783080843315 0.0012819783080843085 0.00256395661616864
TANC1 0.0012818542376891442 0.001281854237689115 0.002563708475378259
SERF2 0.0012804795533108923 0.0012804795533108634 0.0025609591066217555
CDK5RAP1 0.0012795897882079835 0.0012795897882080082 0.0025591795764159917
DDX46 0.0012789461207788882 0.0012789461207788886 0.002557892241557777
AGRN 0.0012787257428825772 0.0012787257428825511 0.0025574514857651283
RB1CC1 0.0012783238798307966 0.0012783238798307647 0.0025566477596615615
ACSL3 0.0012771043086707778 0.0012771043086708012 0.002554208617341579
DZIP1L 0.001276967851488191 0.0012769678514881356 0.0025539357029763267
ID2 0.0012733443901957841 0.001273344390195859 0.002546688780391643
STIL 0.001272528067860942 0.001272528067860942 0.002545056135721884
GNPDA1 0.001272255382119415 0.0012722553821194298 0.0025445107642388448
MPZL1 0.0012714914537545606 0.0012714914537547278 0.0025429829075092883
AQP10 0.0012695600714336679 0.0012695600714337121 0.00253912014286738
NCRNA00120 0.0012686222944679846 0.0012686222944679332 0.0025372445889359175
CEBPD 0.0012685129798567286 0.001268512979856681 0.0025370259597134095
FOXP1 0.0012655150567421562 0.0012655150567422362 0.002531030113484392
RALGPS2 0.001264972840608713 0.0012649728406086854 0.002529945681217398
MOGS 0.0012637284459661824 0.0012637284459662917 0.002527456891932474
CASKIN2 0.0012630118790663946 0.00126301187906652 0.0025260237581329146
PLA2G2A 0.0012628413902775744 0.0012628413902776206 0.0025256827805551947
ATP6V1H 0.001262584105886904 0.0012625841058869767 0.002525168211773881
POPDC2 0.0012614362523849574 0.0012614362523849882 0.0025228725047699457
GRPEL2 0.0012608901123235942 0.001260890112323523 0.0025217802246471173
FBXW9 0.0012600754561222173 0.0012600754561222429 0.00252015091224446
ZSCAN12L1 0.0012581516762413814 0.0012581516762412437 0.002516303352482625
PPP4C 0.0012573795487911149 0.0012573795487911764 0.0025147590975822913
DSPP 0.0012566384951904186 0.0012566384951903729 0.0025132769903807913
URB2 0.0012534639087191184 0.00125346390871909 0.002506927817438208
C15orf39 0.0012528612237342476 0.0012528612237342122 0.00250572244746846
LOC729156 0.0012515670452958277 0.0012515670452958078 0.0025031340905916355
DUSP13 0.0012501912067668685 0.001250191206766843 0.0025003824135337114
EGFL8 0.0012494977189971886 0.0012494977189972407 0.0024989954379944293
SMNDC1 0.0012483413233768666 0.0012483413233769273 0.002496682646753794
WNT9B 0.0012476925592701702 0.001247692559270171 0.0024953851185403413
LSM3 0.0012476234490886378 0.0012476234490886103 0.0024952468981772483
GALK1 0.001247010534317817 0.0012470105343178346 0.0024940210686356518
HELQ 0.0012450528906023622 0.0012450528906023319 0.002490105781204694
CSRP1 0.0012445653514463295 0.001244565351446325 0.0024891307028926547
ESPNP 0.0012443753872181662 0.0012443753872181061 0.0024887507744362726
MED20 0.0012443745570508628 0.0012443745570508012 0.002488749114101664
ENTPD6 0.0012435287464020617 0.0012435287464020491 0.002487057492804111
BRP44L 0.0012425753100973633 0.0012425753100974214 0.0024851506201947846
FOXJ2 0.001240783345074729 0.0012407833450746285 0.0024815666901493575
SNORD24 0.0012401886726107272 0.001240188672610736 0.002480377345221463
C11orf24 0.0012397132078499971 0.0012397132078500002 0.0024794264156999973
MIR1252 0.001238472504752667 0.0012384725047526561 0.002476945009505323
EPHB4 0.0012381563104914273 0.0012381563104913863 0.0024763126209828134
C22orf24 0.0012378561999785273 0.0012378561999785182 0.0024757123999570455
LGTN 0.001236736879947898 0.0012367368799479624 0.00247347375989586
TRNT1 0.0012341611181567837 0.0012341611181567722 0.0024683222363135558
NEK5 0.0012306073345038188 0.001230607334503935 0.002461214669007754
EHBP1 0.0012290901623929274 0.0012290901623929205 0.002458180324785848
BMPR1A 0.0012285746494480458 0.0012285746494479618 0.0024571492988960074
NEIL2 0.0012282325263980923 0.0012282325263981058 0.002456465052796198
DAZAP1 0.0012278862275869004 0.0012278862275869812 0.0024557724551738814
TRPV1 0.0012260840092276934 0.0012260840092276509 0.0024521680184553443
ZBTB1 0.001225162924685093 0.0012251629246851172 0.00245032584937021
C4orf41 0.0012235417709559417 0.0012235417709559344 0.002447083541911876
NDUFS2 0.0012231685972106505 0.001223168597210665 0.0024463371944213157
RAB9P1 0.0012228247214378007 0.0012228247214378257 0.002445649442875626
MRPL15 0.001222630290853192 0.0012226302908532193 0.0024452605817064112
TBC1D23 0.0012203054519069937 0.0012203054519069347 0.0024406109038139284
CYP51A1 0.0012196676947786014 0.0012196676947786808 0.002439335389557282
ASB2 0.0012192895868676063 0.0012192895868675757 0.0024385791737351822
MIR2110 0.0012181529384362117 0.0012181529384361306 0.0024363058768723423
DLGAP4 0.0012178555163504202 0.0012178555163504855 0.0024357110327009055
HMGN3 0.001217729283561064 0.0012177292835610777 0.0024354585671221415
TSPAN1 0.0012165363352277824 0.0012165363352277824 0.002433072670455565
CST9 0.0012158138516015515 0.0012158138516014053 0.002431627703202957
NSA2 0.0012137071728551723 0.0012137071728550374 0.0024274143457102097
ORC4L 0.0012136056855415296 0.0012136056855415833 0.002427211371083113
SEC11C 0.0012105335991741538 0.0012105335991740346 0.0024210671983481884
NUDCD3 0.0012071461212334023 0.0012071461212334327 0.002414292242466835
POLH 0.0012052868363200276 0.0012052868363200886 0.0024105736726401164
STAG3L4 0.0012045956625241763 0.0012045956625242715 0.002409191325048448
MIR1272 0.0012043879972114988 0.0012043879972114912 0.0024087759944229903
TRIM46 0.0012035615898950437 0.0012035615898949733 0.002407123179790017
PHTF1 0.0012033235319156852 0.0012033235319157112 0.0024066470638313964
CEBPG 0.001201783368422141 0.0012017833684221126 0.0024035667368442534
ANKRD39 0.0012015183478499298 0.0012015183478497893 0.002403036695699719
MRPL34 0.001200411759885805 0.0012004117598857999 0.002400823519771605
FBXO32 0.00120001965655754 0.0012000196565575831 0.002400039313115123
TAS1R1 0.0011983356998793294 0.0011983356998793502 0.0023966713997586797
CCDC51 0.001197474596244264 0.001197474596244218 0.002394949192488482
THRAP3 0.0011962258592132374 0.0011962258592132582 0.0023924517184264957
PLEKHM1 0.0011958913434072214 0.0011958913434072503 0.002391782686814472
LOC284798 0.0011956711931581656 0.00119567119315821 0.002391342386316376
WDR18 0.00119462605492484 0.0011946260549247022 0.0023892521098495424
CANX 0.001194457771946229 0.0011944577719461814 0.0023889155438924104
TSTD1 0.0011935694631232487 0.001193569463123316 0.0023871389262465647
TFEB 0.0011913259704245825 0.0011913259704246872 0.0023826519408492695
PPP2R5D 0.0011912832490542041 0.0011912832490541705 0.002382566498108375
TBC1D13 0.0011870451144927615 0.0011870451144928799 0.0023740902289856414
PTS 0.001187018122290117 0.0011870181222901359 0.002374036244580253
ATP1B3 0.001186957936596366 0.0011869579365964065 0.0023739158731927723
MOSPD3 0.001185379036298536 0.001185379036298613 0.0023707580725971494
WDFY3 0.0011846863753977178 0.0011846863753976538 0.002369372750795372
PTBP2 0.0011837727711341464 0.001183772771134123 0.0023675455422682693
DOPEY2 0.0011830559939609473 0.0011830559939608755 0.002366111987921823
C2orf65 0.0011824912248304916 0.0011824912248304944 0.0023649824496609862
HRAS 0.001180470212249878 0.0011804702122500085 0.0023609404244998864
C7orf59 0.0011791151997722043 0.0011791151997721855 0.00235823039954439
LOC282997 0.0011770681262706177 0.0011770681262705598 0.002354136252541178
PDE4C 0.0011742633925598274 0.0011742633925598423 0.00234852678511967
FLJ90757 0.0011722018539591583 0.001172201853959231 0.002344403707918389
HNRNPUL2 0.001167289476820111 0.0011672894768201179 0.0023345789536402288
CALCOCO2 0.0011653788633072227 0.0011653788633072995 0.002330757726614522
HIST2H2BF 0.001160455997207183 0.0011604559972071967 0.00232091199441438
MADD 0.0011590654039026077 0.0011590654039026471 0.002318130807805255
SH3BP4 0.0011589124228262838 0.0011589124228262642 0.002317824845652548
PSMD13 0.0011581668135351689 0.0011581668135352088 0.0023163336270703777
TSTA3 0.001156018879341586 0.0011560188793415956 0.0023120377586831817
ZNF225 0.001155317489671608 0.0011553174896716339 0.0023106349793432417
FLAD1 0.001154137865032078 0.0011541378650320809 0.0023082757300641587
RPL7L1 0.0011532719080408894 0.0011532719080409092 0.002306543816081799
KIFC3 0.0011528890038780518 0.0011528890038781498 0.0023057780077562016
BHLHE40 0.0011526988861978735 0.0011526988861979106 0.0023053977723957843
AURKA 0.0011493581873747954 0.001149358187374777 0.0022987163747495726
CLIP2 0.0011483254800103504 0.0011483254800103912 0.0022966509600207416
FSD1 0.001147974285312724 0.001147974285312714 0.002295948570625438
SRPR 0.0011458946127992549 0.0011458946127992052 0.00229178922559846
PCBP2 0.0011440440556318853 0.0011440440556318913 0.0022880881112637766
YIPF5 0.0011406396497190075 0.0011406396497189465 0.0022812792994379542
SNX24 0.0011373707705198688 0.0011373707705198488 0.0022747415410397176
C15orf51 0.001134405250889586 0.0011344052508895698 0.002268810501779156
GON4L 0.0011323468047770085 0.001132346804777011 0.0022646936095540196
GYS1 0.001131256006400122 0.001131256006400119 0.002262512012800241
TCEB1 0.0011310908399456718 0.001131090839945717 0.002262181679891389
ZSCAN22 0.0011305767259033542 0.001130576725903351 0.002261153451806705
MIR654 0.0011263376453882425 0.0011263376453882802 0.0022526752907765226
LOC440926 0.0011257594357476724 0.0011257594357476821 0.0022515188714953543
NOD1 0.0011255294872900168 0.0011255294872899706 0.0022510589745799872
POM121 0.0011237139001538977 0.001123713900153905 0.0022474278003078024
MTCH1 0.0011230687004315841 0.0011230687004315462 0.0022461374008631305
C5orf15 0.0011223347608916392 0.001122334760891682 0.002244669521783321
NIPA2 0.0011206070384811393 0.0011206070384812 0.0022412140769623393
FKRP 0.0011200012909963221 0.0011200012909963314 0.0022400025819926533
METTL13 0.0011186098817322196 0.0011186098817321916 0.002237219763464411
SPTBN1 0.0011176018982363598 0.0011176018982363637 0.0022352037964727236
FLJ32810 0.0011172578456995232 0.0011172578456995143 0.0022345156913990373
ANKRD27 0.0011154574320809965 0.0011154574320810563 0.0022309148641620528
GJC2 0.0011150656904618654 0.0011150656904618814 0.0022301313809237468
COPS3 0.0011149350430590755 0.0011149350430590514 0.0022298700861181266
CHRNA10 0.0011136728803772303 0.0011136728803771772 0.0022273457607544078
FKBPL 0.0011129441606084337 0.0011129441606084467 0.0022258883212168804
PITPNM2 0.0011121372667963077 0.0011121372667963361 0.002224274533592644
PRDM8 0.0011117734623451796 0.0011117734623451616 0.0022235469246903415
AMAC1L3 0.0011097078462397295 0.001109707846239671 0.0022194156924794004
SDHAF1 0.0011096777311864338 0.0011096777311863932 0.0022193554623728268
ZC3H6 0.0011093431329787628 0.001109343132978759 0.0022186862659575217
GABPB2 0.0011086454936580492 0.0011086454936580041 0.0022172909873160534
TP53INP2 0.00110762707441643 0.0011076270744163899 0.00221525414883282
DDX42 0.0011048279247276756 0.001104827924727644 0.0022096558494553195
DNAJC28 0.001102435833580272 0.0011024358335802015 0.0022048716671604733
CLDN19 0.0011007590208430378 0.0011007590208430926 0.0022015180416861306
ZNF232 0.0010996296407087425 0.0010996296407086517 0.002199259281417394
ARPC4 0.001098962441772948 0.0010989624417729721 0.00219792488354592
SSB 0.001098299412493909 0.0010982994124938744 0.0021965988249877835
RSBN1L 0.0010908668110592944 0.0010908668110593063 0.0021817336221186005
GDF1 0.0010903260926346829 0.0010903260926346796 0.0021806521852693623
ADAMTSL4 0.0010897590967104765 0.00108975909671043 0.0021795181934209065
STK25 0.0010854674300538293 0.001085467430053857 0.0021709348601076863
SS18L1 0.0010848948329092577 0.001084894832909261 0.0021697896658185185
FAM82A2 0.001084476977403236 0.001084476977403339 0.0021689539548065753
MIR21 0.0010807331188596827 0.0010807331188596636 0.0021614662377193463
SLC2A14 0.0010775308837887479 0.0010775308837886865 0.0021550617675774346
ACTL6A 0.0010760370694859074 0.001076037069485932 0.0021520741389718396
IBTK 0.0010757648906401828 0.0010757648906401908 0.002151529781280374
ZNF639 0.001073777164038671 0.0010737771640386747 0.002147554328077346
KIAA0528 0.0010729124105166802 0.0010729124105165891 0.0021458248210332693
NARF 0.00107001302191827 0.0010700130219183511 0.002140026043836621
NLK 0.0010700026997241523 0.0010700026997241597 0.002140005399448312
TXNRD3IT1 0.001067255775220453 0.0010672557752205028 0.002134511550440956
C14orf133 0.0010667148054710532 0.001066714805471113 0.0021334296109421663
FGFR1OP2 0.0010660409260551708 0.0010660409260551888 0.00213208185211036
SKIL 0.0010652229331289652 0.001065222933128897 0.0021304458662578622
B4GALT5 0.0010649822368730313 0.0010649822368729443 0.0021299644737459754
RECQL4 0.0010633542367652644 0.00106335423676529 0.0021267084735305543
ANAPC11 0.0010611377965427057 0.0010611377965427608 0.0021222755930854664
RALBP1 0.0010602887510187244 0.0010602887510187185 0.002120577502037443
POLR3D 0.0010601459769883563 0.0010601459769884083 0.0021202919539767646
TMBIM4 0.0010568834916556715 0.001056883491655606 0.0021137669833112775
SLN 0.0010565560733899805 0.0010565560733900533 0.0021131121467800338
TLR5 0.0010546740541982696 0.001054674054198183 0.002109348108396453
CYP2S1 0.001052861279512367 0.001052861279512257 0.0021057225590246243
TWF2 0.0010525664418528139 0.0010525664418527558 0.0021051328837055697
SLC39A3 0.0010502512152406828 0.0010502512152407134 0.002100502430481396
ZNF687 0.0010491306495104935 0.001049130649510527 0.0020982612990210203
DLG2 0.0010477013743189997 0.0010477013743190676 0.002095402748638067
NOLC1 0.0010449254556503793 0.0010449254556503247 0.002089850911300704
DEPDC1B 0.0010383171561828331 0.0010383171561827872 0.0020766343123656203
PFKFB4 0.001036751556657456 0.001036751556657424 0.00207350311331488
HIST1H3G 0.0010357014771973387 0.0010357014771973628 0.0020714029543947013
APOL3 0.0010351473477899441 0.0010351473477899832 0.0020702946955799273
VPS18 0.0010341932036609367 0.0010341932036609057 0.0020683864073218422
NR2F6 0.0010337984908611155 0.0010337984908609793 0.0020675969817220948
PPWD1 0.0010335699982212093 0.0010335699982212214 0.0020671399964424307
HCRT 0.0010326976099338783 0.0010326976099337987 0.0020653952198676773
BAT2 0.0010318960369747592 0.0010318960369748568 0.002063792073949616
AAK1 0.0010312491007706762 0.0010312491007707127 0.002062498201541389
PDE6G 0.0010308221673130166 0.0010308221673129548 0.0020616443346259715
NOL7 0.0010299895977225594 0.0010299895977225525 0.002059979195445112
ZMAT3 0.0010290796756665564 0.0010290796756665984 0.002058159351333155
FAM131A 0.001028873752690538 0.001028873752690564 0.002057747505381102
AURKB 0.00102745741858646 0.0010274574185864366 0.0020549148371728967
MRPL46 0.001027455142877691 0.0010274551428777108 0.002054910285755402
DCK 0.0010266868636845728 0.001026686863684518 0.002053373727369091
KIAA0182 0.0010262883859123947 0.0010262883859123344 0.002052576771824729
ZNF181 0.0010262564078765764 0.0010262564078766284 0.002052512815753205
SESN1 0.001025974314502881 0.0010259743145029222 0.0020519486290058032
TMEM80 0.0010237896743183596 0.0010237896743183791 0.0020475793486367387
KCTD21 0.001023565544164049 0.0010235655441640152 0.0020471310883280643
WDR26 0.0010234535762053479 0.001023453576205322 0.0020469071524106697
