 G2 G3 sum
ZNF367 0.0011929863862915214 0.0011929863862914813 0.002385972772583003
SLC25A16 0.001192561998388167 0.0011925619983881649 0.002385123996776332
NACAP1 0.0011917654645690443 0.0011917654645689877 0.002383530929138032
LOC284798 0.001191738861180699 0.001191738861180689 0.002383477722361388
FBXL20 0.0011914124076533603 0.0011914124076533434 0.0023828248153067036
YLPM1 0.0011912486811913078 0.0011912486811912837 0.0023824973623825917
NEIL2 0.00119084887536529 0.0011908488753652987 0.0023816977507305887
LY6G5C 0.0011890848771523232 0.0011890848771522393 0.0023781697543045627
TMEM104 0.0011848812176543815 0.0011848812176543113 0.002369762435308693
ZC3H3 0.0011832641049202934 0.0011832641049202923 0.0023665282098405856
TNIP1 0.0011818027801928487 0.0011818027801929897 0.0023636055603858384
SMNDC1 0.00118130071052985 0.001181300710529784 0.002362601421059634
PPP4R1 0.0011716277695419234 0.001171627769541902 0.002343255539083825
LOC100128640 0.0011697341447748462 0.0011697341447748587 0.002339468289549705
GABPB2 0.0011695603649794959 0.001169560364979445 0.0023391207299589406
ZNF589 0.0011686796350794581 0.0011686796350794634 0.0023373592701589215
FAM194B 0.001167959846148347 0.0011679598461484155 0.0023359196922967626
TRPV1 0.001166727771424444 0.0011667277714244606 0.0023334555428489046
MIR641 0.0011661952118279435 0.0011661952118279858 0.002332390423655929
STAU1 0.0011656570797780148 0.0011656570797780159 0.002331314159556031
ALDH9A1 0.001165223235082351 0.001165223235082381 0.002330446470164732
SMAD6 0.0011620044874497211 0.0011620044874497296 0.002324008974899451
EZH2 0.0011619394947489001 0.0011619394947488967 0.0023238789894977968
GPNMB 0.0011617063364288602 0.0011617063364288498 0.00232341267285771
WDR26 0.0011611796386729988 0.0011611796386730023 0.002322359277346001
SPTBN1 0.0011606416772146446 0.0011606416772146125 0.002321283354429257
SNORD30 0.0011603362931349632 0.0011603362931349454 0.0023206725862699087
NID1 0.0011573230995701005 0.0011573230995700096 0.00231464619914011
MALL 0.0011567005957705064 0.001156700595770508 0.0023134011915410145
TSTA3 0.0011561814062805123 0.0011561814062805106 0.002312362812561023
WDFY3 0.001156060072775604 0.0011560600727755837 0.002312120145551188
DUSP13 0.0011539846018146325 0.0011539846018145457 0.002307969203629178
SOS1 0.0011527148748717055 0.0011527148748717013 0.0023054297497434066
PLEKHB2 0.0011522587582529606 0.0011522587582529782 0.0023045175165059386
KIAA1143 0.0011512521393217813 0.0011512521393217921 0.0023025042786435734
MTCH1 0.0011486274471205207 0.0011486274471204307 0.0022972548942409516
RTN4 0.0011475274301682345 0.0011475274301681443 0.002295054860336379
LAG3 0.001145864942522845 0.001145864942522865 0.00229172988504571
DLG2 0.001143826166599914 0.001143826166599915 0.002287652333199829
STK35 0.0011422753776512415 0.001142275377651241 0.0022845507553024827
CANX 0.0011397606723018857 0.0011397606723019071 0.002279521344603793
COMT 0.0011394583866050387 0.0011394583866050313 0.00227891677321007
MEG8 0.0011383244079929647 0.0011383244079929652 0.00227664881598593
TRIM56 0.0011382956801320977 0.0011382956801321016 0.0022765913602641992
SFRS16 0.001137575701348148 0.001137575701348047 0.002275151402696195
TMEM219 0.0011351664490052587 0.001135166449005256 0.002270332898010515
CDK4 0.0011329744816465117 0.001132974481646487 0.0022659489632929986
C2orf52 0.0011315255310212623 0.001131525531021288 0.00226305106204255
PRR20E 0.0011308281852191377 0.0011308281852191369 0.0022616563704382746
CENPF 0.0011291856922814015 0.0011291856922813277 0.0022583713845627292
ZSCAN18 0.0011279310135519926 0.0011279310135519816 0.0022558620271039744
ZNF366 0.001127174142014585 0.0011271741420145827 0.002254348284029168
ZNF32 0.001127054424757871 0.0011270544247578439 0.002254108849515715
CTNNBIP1 0.0011262204673317911 0.0011262204673317666 0.002252440934663558
NUS1 0.0011258444715186934 0.0011258444715186392 0.0022516889430373326
PDE4C 0.0011254956500978965 0.001125495650097885 0.0022509913001957814
PRDM8 0.0011244081605274955 0.001124408160527462 0.0022488163210549576
KIAA0182 0.0011234173087009752 0.0011234173087009934 0.0022468346174019686
MIR365-2 0.001120574367962068 0.0011205743679620285 0.0022411487359240965
CEBPD 0.0011205448084575023 0.0011205448084574637 0.002241089616914966
LOC284749 0.001117342412891774 0.001117342412891845 0.0022346848257836192
MAN2C1 0.0011168603212269644 0.0011168603212270167 0.0022337206424539813
ZHX2 0.0011167685740905973 0.0011167685740906118 0.0022335371481812093
SKIL 0.0011161361693821398 0.00111613616938214 0.00223227233876428
ATXN1 0.0011147057412950851 0.0011147057412950947 0.0022294114825901798
PIGT 0.0011145953981264007 0.0011145953981264475 0.002229190796252848
VASH1 0.0011136264397019508 0.0011136264397018987 0.0022272528794038495
ETV2 0.0011135832649741438 0.0011135832649740891 0.002227166529948233
MOSPD3 0.0011112867371279411 0.0011112867371279166 0.002222573474255858
FLAD1 0.0011100647987007481 0.0011100647987007967 0.002220129597401545
MPPE1 0.001109819941655336 0.0011098199416553546 0.0022196398833106905
DDX46 0.0011088550294383864 0.001108855029438395 0.0022177100588767814
FBXO32 0.001106927462720527 0.0011069274627204767 0.0022138549254410037
MBD6 0.0011068933514484646 0.0011068933514483672 0.0022137867028968316
TSPAN1 0.001106857371539794 0.0011068573715398158 0.00221371474307961
NLK 0.0011061087160587626 0.0011061087160587355 0.002212217432117498
MYST4 0.001105747915291389 0.0011057479152913638 0.0022114958305827527
PHF1 0.0011047933142324998 0.0011047933142325245 0.0022095866284650243
PTCH1 0.001104195762895554 0.0011041957628954904 0.002208391525791044
CABP4 0.0011038080478117068 0.001103808047811779 0.0022076160956234856
DHX58 0.0011035145635819948 0.0011035145635820308 0.0022070291271640255
DOPEY2 0.0011028484160785636 0.001102848416078615 0.0022056968321571783
DMXL1 0.0011023635834706636 0.001102363583470684 0.0022047271669413475
CLK2P 0.001101242267949794 0.0011012422679498124 0.002202484535899606
GJC2 0.001101100657167621 0.001101100657167614 0.002202201314335235
PAIP2 0.0011007052892395002 0.0011007052892395206 0.0022014105784790208
PSMD13 0.0010996537053314672 0.001099653705331465 0.0021993074106629322
LGALS9 0.0010992018595361902 0.0010992018595361347 0.002198403719072325
SIN3A 0.0010975569223022452 0.0010975569223022482 0.0021951138446044934
C8G 0.0010967172721766478 0.001096717272176632 0.0021934345443532796
TMEM173 0.0010958658452784248 0.0010958658452784932 0.002191731690556918
NEK5 0.0010954476274794302 0.0010954476274794686 0.0021908952549588986
ANKRD27 0.0010953633641243067 0.0010953633641242557 0.0021907267282485626
FAM161A 0.0010942147085888107 0.0010942147085886737 0.0021884294171774844
STK11IP 0.0010936961576197097 0.001093696157619656 0.0021873923152393657
HCG9 0.0010928566774770652 0.0010928566774770204 0.002185713354954086
BAT2 0.001092732153726034 0.0010927321537260327 0.0021854643074520667
SLC22A4 0.00109208220824184 0.0010920822082418396 0.0021841644164836797
FAM131A 0.0010916332516967926 0.001091633251696788 0.002183266503393581
FAM82A2 0.0010909463657712416 0.0010909463657712644 0.0021818927315425058
FAM103A1 0.0010897168517744445 0.001089716851774425 0.0021794337035488695
SNORA1 0.0010889417322599221 0.0010889417322599113 0.0021778834645198334
B4GALT5 0.0010873988321564102 0.0010873988321564079 0.0021747976643128183
UAP1 0.0010866421256343294 0.0010866421256343324 0.002173284251268662
ALKBH3 0.001086184734422737 0.0010861847344225061 0.0021723694688452434
MEF2C 0.0010859394938117126 0.0010859394938116911 0.0021718789876234035
ENTPD6 0.0010853641038186105 0.0010853641038186146 0.0021707282076372254
C1orf158 0.0010804394354936757 0.0010804394354936517 0.002160878870987327
RGS12 0.0010793113084602035 0.0010793113084601603 0.0021586226169203636
MRPS18C 0.0010789321275696847 0.0010789321275697218 0.002157864255139407
CCDC51 0.0010766298261167706 0.0010766298261167214 0.0021532596522334923
POPDC2 0.0010761854543912806 0.0010761854543912303 0.002152370908782511
ANKRD11 0.0010757560679830818 0.001075756067983155 0.002151512135966237
UBXN6 0.0010743714315903578 0.0010743714315903676 0.002148742863180725
AHNAK 0.0010743001185813219 0.0010743001185812974 0.002148600237162619
CDK5RAP1 0.001074200605998229 0.0010742006059982455 0.0021484012119964745
SSB 0.001074068222936672 0.001074068222936683 0.002148136445873355
BRCA1 0.0010739545887709795 0.0010739545887710092 0.002147909177541989
AKAP8 0.0010739292695030943 0.0010739292695031099 0.002147858539006204
PRKCD 0.0010723685377328706 0.0010723685377328662 0.002144737075465737
BTG2 0.0010720802765877258 0.0010720802765877505 0.0021441605531754763
ATP1B3 0.0010720328050284724 0.0010720328050284158 0.0021440656100568884
C19orf50 0.0010716641291764243 0.0010716641291764481 0.0021433282583528724
C16orf81 0.0010715436834959778 0.0010715436834959878 0.0021430873669919656
RDBP 0.0010692489585654092 0.0010692489585652997 0.0021384979171307087
KIAA0664 0.0010691912171433677 0.0010691912171433642 0.002138382434286732
ATAD5 0.0010684336538914166 0.0010684336538914411 0.002136867307782858
VAMP4 0.0010683857299869659 0.0010683857299869698 0.0021367714599739357
GPER 0.0010675983205589664 0.0010675983205588938 0.00213519664111786
C6orf59 0.001067259126926998 0.0010672591269269933 0.0021345182538539914
HCRT 0.0010670783575209666 0.0010670783575209915 0.002134156715041958
C1orf70 0.0010664366650094633 0.0010664366650094369 0.0021328733300189
ATP2B4 0.0010620614987304313 0.0010620614987303738 0.002124122997460805
LOC284788 0.001060189662660951 0.001060189662660927 0.0021203793253218783
SEMA6C 0.0010594337830215955 0.0010594337830215415 0.002118867566043137
MED20 0.0010590515782837086 0.0010590515782836565 0.002118103156567365
C13orf33 0.0010590208509123815 0.001059020850912462 0.0021180417018248432
PKNOX2 0.0010572319865352617 0.001057231986535285 0.0021144639730705465
POLE 0.0010569199254110001 0.0010569199254110608 0.002113839850822061
NOD1 0.0010564895785176635 0.001056489578517682 0.0021129791570353457
MRPL15 0.0010554836387811676 0.001055483638781167 0.0021109672775623343
SLC22A2 0.0010541417741292145 0.001054141774129208 0.0021082835482584225
PHTF1 0.0010507472564900964 0.001050747256490079 0.0021014945129801755
ARHGAP25 0.0010504775396995758 0.0010504775396994342 0.0021009550793990098
STARD6 0.0010491629413251608 0.001049162941325136 0.002098325882650297
GALK1 0.0010488572242842698 0.001048857224284222 0.002097714448568492
SLC12A7 0.0010471553551260084 0.0010471553551260212 0.0020943107102520293
CDAN1 0.0010469453741610427 0.00104694537416101 0.002093890748322053
ETFA 0.001046766645317745 0.0010467666453177645 0.0020935332906355094
SOLH 0.0010461603490683302 0.001046160349068304 0.0020923206981366344
PFKFB4 0.0010450724266936212 0.0010450724266936507 0.002090144853387272
FGFR1OP 0.0010442005091910954 0.0010442005091910844 0.0020884010183821796
THOC6 0.0010441090028222909 0.0010441090028222764 0.0020882180056445675
NARF 0.0010439267900711243 0.0010439267900711295 0.002087853580142254
PRL 0.001042806855063393 0.0010428068550633863 0.0020856137101267795
C7orf70 0.0010411572917806253 0.001041157291780608 0.0020823145835612332
ESCO1 0.0010389507814679746 0.001038950781467926 0.0020779015629359006
MC4R 0.0010386959202543249 0.0010386959202543958 0.0020773918405087204
TECPR1 0.0010386776336064828 0.0010386776336065644 0.002077355267213047
RAD21 0.0010381958282779794 0.0010381958282779718 0.0020763916565559514
BRP44L 0.001038095087325315 0.001038095087325284 0.002076190174650599
SNX16 0.001036471592516405 0.0010364715925163844 0.0020729431850327893
POLH 0.0010352784865959824 0.0010352784865959549 0.002070556973191937
ZSCAN22 0.001032911534798475 0.0010329115347985456 0.0020658230695970205
ANKRD23 0.0010327039120461019 0.0010327039120461429 0.002065407824092245
HIST2H2BA 0.0010320582449101796 0.001032058244910157 0.0020641164898203366
SRPR 0.0010315096963737277 0.001031509696373736 0.0020630193927474636
LPIN3 0.0010271243353489395 0.0010271243353489686 0.002054248670697908
TRIB1 0.0010255564329127648 0.001025556432912803 0.002051112865825568
ASB2 0.001024421649559197 0.0010244216495591558 0.0020488432991183528
UQCC 0.001024156976225036 0.0010241569762250117 0.0020483139524500476
FGFR1OP2 0.0010240564546739313 0.0010240564546739176 0.002048112909347849
LOH12CR1 0.001023792898445298 0.001023792898445276 0.0020475857968905737
BCCIP 0.0010231050450300399 0.001023105045030045 0.002046210090060085
TOPBP1 0.0010228658830712081 0.0010228658830711353 0.0020457317661423434
C1orf100 0.0010216919329826691 0.0010216919329826377 0.0020433838659653066
FAM114A1 0.001021573232061359 0.0010215732320613719 0.0020431464641227307
LEAP2 0.0010211304051441065 0.0010211304051441416 0.002042260810288248
TRNT1 0.0010204495615046053 0.001020449561504515 0.0020408991230091203
CFTR 0.0010176509153707644 0.001017650915370782 0.0020353018307415465
TMEM80 0.0010171145681915638 0.001017114568191604 0.002034229136383168
MIR1975 0.0010169056536724625 0.0010169056536724593 0.002033811307344922
NSA2 0.001016021748700598 0.0010160217487005356 0.0020320434974011336
ZNF23 0.0010150740337549226 0.0010150740337550323 0.002030148067509955
SDHAF1 0.0010137535478147834 0.001013753547814643 0.0020275070956294267
PTBP1 0.0010134908673159009 0.0010134908673158911 0.0020269817346317918
ZDHHC5 0.001012310919003914 0.001012310919003921 0.002024621838007835
SNORD114-4 0.001012140272974788 0.0010121402729747146 0.0020242805459495024
DAXX 0.001010986547250421 0.0010109865472504843 0.002021973094500905
SNORD46 0.001010950426600083 0.0010109504266001131 0.0020219008532001963
FLJ90757 0.0010107055188045742 0.0010107055188045885 0.0020214110376091626
NAT15 0.001010063234288226 0.001010063234288178 0.002020126468576404
SERP1 0.0010098233289099995 0.0010098233289101421 0.0020196466578201416
METTL13 0.001006996523315039 0.001006996523315072 0.0020139930466301107
MADD 0.001005261199546697 0.0010052611995466764 0.0020105223990933736
AGFG2 0.0010038050864291611 0.0010038050864291373 0.0020076101728582984
MEG3 0.001003470573306942 0.0010034705733069408 0.002006941146613883
C2orf84 0.001002986049204102 0.0010029860492040891 0.0020059720984081913
STK25 0.0010029524376661424 0.001002952437666106 0.0020059048753322483
WDR70 0.0010009027622170986 0.001000902762217125 0.0020018055244342236
SNORA38 0.0009979507967850176 0.0009979507967850727 0.0019959015935700902
CYP51A1 0.0009969169382624931 0.000996916938262493 0.001993833876524986
DCK 0.000996217858979158 0.000996217858979223 0.001992435717958381
SPOCD1 0.0009957165328433183 0.000995716532843307 0.0019914330656866253
SNORD72 0.000994749261783996 0.0009947492617838837 0.0019894985235678797
C7orf29 0.0009937549048606728 0.0009937549048606872 0.00198750980972136
RG9MTD2 0.0009914652082862745 0.0009914652082862658 0.0019829304165725403
RNF141 0.0009913124728647697 0.0009913124728647583 0.001982624945729528
SNORD24 0.0009881446959688418 0.000988144695968684 0.001976289391937526
PACSIN1 0.000987691455293486 0.0009876914552935032 0.001975382910586989
RSBN1L 0.0009875799642083886 0.0009875799642083804 0.001975159928416769
NAPEPLD 0.0009874826130227203 0.000987482613022722 0.0019749652260454423
ARHGDIA 0.0009871915841725616 0.0009871915841725212 0.001974383168345083
KIAA0467 0.0009869899698571915 0.0009869899698570358 0.0019739799397142273
P2RX6P 0.0009865194630755525 0.0009865194630755648 0.0019730389261511175
WRNIP1 0.0009849860005139927 0.0009849860005140345 0.001969972001028027
WNT9B 0.0009847539516604363 0.0009847539516604474 0.001969507903320884
UGGT1 0.000984225878008395 0.0009842258780083928 0.0019684517560167878
RND1 0.0009823541433740665 0.0009823541433740493 0.0019647082867481156
PIK3R3 0.0009810498941266526 0.0009810498941266108 0.001962099788253263
RHOT2 0.0009799938457419905 0.000979993845741956 0.0019599876914839463
AKTIP 0.000977815175029882 0.0009778151750298885 0.0019556303500597705
NUDCD3 0.0009773689124942997 0.0009773689124942142 0.001954737824988514
POLR3D 0.0009772296540527885 0.0009772296540527586 0.001954459308105547
LOC285796 0.0009767039677638458 0.00097670396776384 0.0019534079355276856
FLT3LG 0.0009741892529399002 0.0009741892529398697 0.0019483785058797699
LDB1 0.0009727416115932877 0.0009727416115932746 0.0019454832231865621
C14orf133 0.0009696592160794357 0.0009696592160794753 0.0019393184321589109
KIFC1 0.0009685377369753644 0.0009685377369752715 0.001937075473950636
ZNRF1 0.0009662007693065777 0.0009662007693065983 0.001932401538613176
TAS2R42 0.0009654800315821796 0.0009654800315821918 0.0019309600631643715
SQSTM1 0.000963663435682718 0.000963663435682726 0.001927326871365444
HEY1 0.000962000429913621 0.0009620004299136104 0.0019240008598272315
ORC2L 0.0009617573561801994 0.0009617573561801808 0.0019235147123603802
POM121 0.0009601599196352453 0.0009601599196352722 0.0019203198392705174
GGT1 0.0009597521686158178 0.0009597521686157851 0.001919504337231603
GALT 0.0009592603810986977 0.000959260381098707 0.0019185207621974047
FKBPL 0.000959083952897262 0.0009590839528972935 0.0019181679057945554
RNMT 0.0009571309596755591 0.0009571309596755652 0.0019142619193511243
STARD10 0.0009570178455421947 0.0009570178455421362 0.001914035691084331
EGFL8 0.0009569500540152758 0.0009569500540152558 0.0019139001080305316
PIK3C2B 0.0009557132940210685 0.0009557132940211206 0.001911426588042189
LOC728927 0.0009523880964107687 0.0009523880964107624 0.001904776192821531
CCDC43 0.0009516845303867984 0.0009516845303868219 0.0019033690607736203
GTF2I 0.000951395089449375 0.0009513950894493733 0.0019027901788987484
NAALADL1 0.0009504447863408864 0.0009504447863408303 0.0019008895726817167
HIST1H3G 0.0009504156757451502 0.0009504156757452092 0.0019008313514903593
CYHR1 0.000949422891485408 0.0009494228914854059 0.0018988457829708138
KIAA1712 0.0009490270193458151 0.0009490270193457875 0.0018980540386916026
STK40 0.0009489653794867702 0.0009489653794867343 0.0018979307589735046
ZNF438 0.0009487550901779085 0.0009487550901778776 0.0018975101803557861
SAP30L 0.0009476166036525089 0.0009476166036524967 0.0018952332073050057
DHRS1 0.0009466721590068756 0.0009466721590071743 0.00189334431801405
CLIP2 0.0009462375330092391 0.0009462375330092206 0.0018924750660184596
ZNF687 0.0009459903483526684 0.0009459903483526223 0.0018919806967052908
SLC41A3 0.000945044966672973 0.0009450449666729976 0.0018900899333459706
ADD1 0.000944593745665169 0.0009445937456652162 0.0018891874913303853
SFRS18 0.0009440681345839223 0.000944068134583907 0.0018881362691678294
CAPNS1 0.0009438773168626054 0.0009438773168626412 0.0018877546337252465
EIF1 0.0009423682185366637 0.0009423682185366464 0.00188473643707331
NNT 0.000941691013011527 0.0009416910130115754 0.0018833820260231024
DOLK 0.0009413954525290486 0.0009413954525289899 0.0018827909050580386
C4orf47 0.0009386468747866449 0.0009386468747866656 0.0018772937495733105
LOC100132354 0.0009378299715675067 0.0009378299715675081 0.001875659943135015
PPWD1 0.0009361484187266374 0.0009361484187266185 0.001872296837453256
MAPRE1 0.0009346985778037239 0.0009346985778037256 0.0018693971556074495
DDX42 0.0009327076648521935 0.0009327076648522109 0.0018654153297044044
ZNF322A 0.0009320773116259478 0.0009320773116259258 0.0018641546232518735
MOBKL2C 0.0009299609978752904 0.0009299609978752798 0.0018599219957505702
FKRP 0.0009292134882360927 0.0009292134882360747 0.0018584269764721675
NCRNA00120 0.0009264687513706229 0.0009264687513706312 0.0018529375027412543
NFYA 0.000925819543820043 0.0009258195438198834 0.0018516390876399263
CYP2S1 0.0009254854114023683 0.0009254854114022102 0.0018509708228045786
GNPDA1 0.0009253926247207729 0.0009253926247208243 0.0018507852494415971
PTS 0.0009247546875893704 0.0009247546875893305 0.0018495093751787009
MIR1977 0.0009224593146330761 0.0009224593146330649 0.001844918629266141
NCKAP1 0.0009222226051571004 0.0009222226051571316 0.001844445210314232
GON4L 0.0009185141048136264 0.0009185141048136102 0.0018370282096272367
C16orf88 0.0009182724836854809 0.0009182724836854797 0.0018365449673709605
MRPL46 0.0009165185985622956 0.0009165185985622326 0.001833037197124528
TMEM214 0.0009151623836057638 0.0009151623836058028 0.0018303247672115666
TXNDC6 0.0009146969486968911 0.0009146969486968895 0.0018293938973937807
C9orf41 0.00091315748908177 0.0009131574890817605 0.0018263149781635305
LSM3 0.0009120787314814284 0.0009120787314814719 0.0018241574629629003
LYPLA1 0.0009105319859977779 0.0009105319859977329 0.001821063971995511
SIK1 0.0009103368372301686 0.0009103368372301648 0.0018206736744603336
ID2 0.0009099782134078787 0.0009099782134079106 0.0018199564268157893
SAMM50 0.0009075472481318309 0.000907547248131846 0.001815094496263677
C15orf39 0.0009061739891381709 0.0009061739891381918 0.0018123479782763629
CST9 0.0009058446790870748 0.0009058446790870339 0.0018116893581741089
SFXN2 0.000905135049621069 0.0009051350496210551 0.0018102700992421242
DAAM1 0.0009047529107969115 0.0009047529107969281 0.0018095058215938397
TAS1R1 0.0009046114780543858 0.0009046114780543598 0.0018092229561087456
XPO1 0.0009044765839791045 0.0009044765839790499 0.0018089531679581544
PSPH 0.0009041543677264869 0.0009041543677264912 0.001808308735452978
DNAJC16 0.0009031792660793615 0.0009031792660794173 0.001806358532158779
DAZAP1 0.0009001232160872851 0.0009001232160872743 0.0018002464321745593
KLK6 0.0008996374752190371 0.0008996374752190837 0.0017992749504381208
ZC3H14 0.0008971705591070712 0.00089717055910709 0.0017943411182141612
SLC22A18AS 0.0008958164461829718 0.000895816446182961 0.001791632892365933
C1QTNF1 0.0008953583187307521 0.0008953583187307653 0.0017907166374615175
C20orf11 0.0008942980493304671 0.0008942980493304832 0.0017885960986609504
LOC344595 0.0008929745727313518 0.0008929745727313596 0.0017859491454627113
GAS2L1 0.0008915487575776393 0.000891548757577618 0.0017830975151552574
ARPC4 0.0008904106394939326 0.0008904106394939367 0.0017808212789878694
DENND1B 0.0008898846437729788 0.000889884643772949 0.0017797692875459277
MIR1252 0.0008892712321925085 0.0008892712321925256 0.001778542464385034
HDAC4 0.0008891847400120145 0.0008891847400120387 0.0017783694800240532
HMGXB3 0.0008874863093689548 0.0008874863093690002 0.001774972618737955
RPL7L1 0.0008866291446924836 0.0008866291446924792 0.0017732582893849628
RB1CC1 0.000886566198814228 0.0008865661988142492 0.0017731323976284772
NUCB2 0.0008858464310892375 0.0008858464310892442 0.0017716928621784817
EHBP1 0.0008840043838698687 0.00088400438386999 0.0017680087677398588
FAM153C 0.0008836312650980199 0.0008836312650980218 0.0017672625301960417
ADIPOR1 0.0008827012006160871 0.000882701200616137 0.0017654024012322242
PPP4C 0.0008813298282348142 0.0008813298282348029 0.0017626596564696171
DET1 0.0008807737839354 0.0008807737839353529 0.001761547567870753
PLD1 0.0008798062772269157 0.0008798062772269229 0.0017596125544538386
NR2C1 0.0008785003370524612 0.0008785003370524411 0.0017570006741049024
TRIAP1 0.0008783235814250877 0.0008783235814250941 0.0017566471628501818
PDIK1L 0.0008782572179469631 0.000878257217947008 0.0017565144358939711
SHARPIN 0.0008768244952679444 0.0008768244952678994 0.001753648990535844
TFEB 0.0008759982951008737 0.0008759982951008806 0.0017519965902017542
SLC47A2 0.0008759405478023256 0.0008759405478023374 0.001751881095604663
CLDN19 0.0008750338886089456 0.0008750338886089257 0.0017500677772178713
ZSCAN12L1 0.0008739567234843669 0.000873956723484316 0.0017479134469686828
C7orf65 0.0008737867469441385 0.000873786746944152 0.0017475734938882906
SLC39A7 0.0008735236072562665 0.0008735236072562814 0.0017470472145125478
C2orf79 0.0008720220617315334 0.000872022061731575 0.0017440441234631084
SH3D20 0.0008716419538222584 0.0008716419538222532 0.0017432839076445116
SHPRH 0.0008707310892219166 0.0008707310892218866 0.0017414621784438032
KIAA0528 0.0008698571961775328 0.0008698571961775602 0.0017397143923550931
AMAC1L3 0.000868823918803341 0.0008688239188032251 0.0017376478376065663
CHI3L2 0.0008686243918430124 0.0008686243918430162 0.0017372487836860287
NIPA2 0.0008675092351813445 0.0008675092351813558 0.0017350184703627002
TCEA1 0.0008660710283931994 0.0008660710283931621 0.0017321420567863615
PRR7 0.0008650134416725841 0.0008650134416725997 0.0017300268833451839
AP3D1 0.0008621316447358342 0.0008621316447358464 0.0017242632894716808
WDR87 0.0008617734576334588 0.0008617734576334467 0.0017235469152669055
RALGPS2 0.0008575979999124305 0.000857597999912445 0.0017151959998248755
GRPEL2 0.0008575725911352946 0.0008575725911352699 0.0017151451822705645
HSF2 0.0008572043917322702 0.0008572043917322769 0.001714408783464547
NOMO2 0.0008518293206469608 0.0008518293206469642 0.001703658641293925
MRPL34 0.0008496431369918042 0.0008496431369917924 0.0016992862739835966
RILPL2 0.0008477662193036547 0.0008477662193036447 0.0016955324386072994
WDR38 0.0008464397323455304 0.0008464397323454887 0.0016928794646910192
NBPF15 0.0008458798022389025 0.0008458798022388536 0.0016917596044777562
LGTN 0.0008457949951830061 0.0008457949951830525 0.0016915899903660585
SH3BP4 0.0008457205789544544 0.000845720578954434 0.0016914411579088883
TRIM4 0.0008450279316270191 0.0008450279316270102 0.0016900558632540292
SS18L1 0.0008417408125615502 0.000841740812561542 0.0016834816251230923
SLN 0.0008413933492367623 0.0008413933492367718 0.0016827866984735341
RABGGTA 0.0008401031863626604 0.0008401031863626955 0.0016802063727253558
TBC1D23 0.0008392238827232641 0.0008392238827232426 0.0016784477654465068
MIR2110 0.000838706129069454 0.0008387061290694251 0.001677412258138879
HNRNPD 0.0008386930286834593 0.0008386930286834517 0.001677386057366911
KCTD21 0.0008381823825654439 0.0008381823825654189 0.0016763647651308628
YIPF5 0.0008377946657338698 0.0008377946657338925 0.0016755893314677624
LOC440926 0.0008374735579422625 0.0008374735579422742 0.0016749471158845368
ATP6V1H 0.0008365529603741385 0.0008365529603741347 0.001673105920748273
GYS1 0.000835837382251546 0.0008358373822515919 0.001671674764503138
FLJ32810 0.0008352025152474262 0.0008352025152474106 0.0016704050304948367
CXXC5 0.0008342022095773367 0.0008342022095773024 0.001668404419154639
KLHL29 0.0008313779981752818 0.0008313779981752808 0.0016627559963505625
TP53TG3B 0.0008313746541782227 0.0008313746541782572 0.00166274930835648
MAS1L 0.0008301177604763987 0.0008301177604764128 0.0016602355209528114
C20orf30 0.0008286177965634775 0.0008286177965635312 0.0016572355931270088
DNAJC28 0.0008274951992160711 0.0008274951992161163 0.0016549903984321873
SERF2 0.0008259583546106782 0.0008259583546106952 0.0016519167092213733
SNORA34 0.0008257767617880736 0.0008257767617881132 0.0016515535235761868
DLGAP4 0.0008254675987025174 0.0008254675987024818 0.001650935197404999
DEGS1 0.0008248723030773635 0.0008248723030773351 0.0016497446061546986
ECSCR 0.0008247002471906333 0.0008247002471905938 0.001649400494381227
CPNE2 0.0008239782418089512 0.0008239782418089368 0.0016479564836178878
COPS3 0.0008224620846392546 0.0008224620846392363 0.0016449241692784908
TLR5 0.0008215926636048095 0.0008215926636048256 0.001643185327209635
ZNF24 0.0008192985166339114 0.0008192985166338878 0.0016385970332677992
HDAC11 0.0008185073696742563 0.0008185073696742312 0.0016370147393484874
EPHB4 0.0008173651119158474 0.0008173651119159 0.0016347302238317474
ESPNP 0.000817114073945248 0.000817114073945245 0.001634228147890493
SMPD4 0.0008156037107612294 0.0008156037107612238 0.0016312074215224532
IER5L 0.0008155824472757424 0.000815582447275617 0.0016311648945513593
C5orf15 0.0008141964507614917 0.0008141964507614953 0.0016283929015229871
C7orf59 0.0008126151023213077 0.0008126151023213681 0.0016252302046426757
LOXL4 0.000811328762697572 0.0008113287626976618 0.0016226575253952338
HIAT1 0.0008100960177729324 0.0008100960177729602 0.0016201920355458925
WDR4 0.0008098060434223835 0.0008098060434223959 0.0016196120868447795
NR2F6 0.0008058335493417952 0.0008058335493418068 0.0016116670986836019
ST6GALNAC1 0.000804343563043039 0.0008043435630430742 0.001608687126086113
LOC282997 0.000803404118733693 0.0008034041187336965 0.0016068082374673894
TRIM61 0.0008029487811330853 0.0008029487811331224 0.0016058975622662078
C22orf24 0.0008008994009775632 0.0008008994009774991 0.0016017988019550625
NOL7 0.0008007749720659741 0.0008007749720659651 0.0016015499441319392
ANXA2 0.0007994748677475043 0.0007994748677474815 0.0015989497354949858
TRIM46 0.0007989858600883137 0.0007989858600883446 0.0015979717201766584
TIPIN 0.0007951528305766096 0.0007951528305766304 0.00159030566115324
